window_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
413,-0.5947907,-0.40763152,1.1044438,3.0,0.3131711,0.56644106,0.8965517,4.0,0.015306123,6.0,0.104147695,1.0,1.0,0.0,0.26666668,0.17878741,5.0,2.0459132,0.0,0.0,0.9817477,1.2339045,0.29336867,0.74940956
414,-0.46548086,-0.2699789,1.2730947,4.0,0.20948346,0.2797442,0.8965517,4.0,0.010204081,6.0,0.11130192,1.0,1.0,-0.033333335,0.2,0.28759694,5.0,1.9683497,0.0,0.0,0.9817477,1.1252867,0.364179,0.82887495
415,-0.46660462,-0.27200434,1.4496517,4.0,0.26719487,0.27843326,0.8965517,4.0,0.037037037,6.0,0.073235355,1.0,0.6666667,0.73333335,0.13333334,0.3151025,5.0,1.9683497,0.0,0.0,0.7853982,1.1127474,0.36690244,0.8327155
416,-0.48765028,-0.30205205,1.6188718,4.0,0.29801795,0.25012437,0.8965517,5.0,0.037037037,5.0,0.09342799,2.0,0.6666667,0.73333335,0.06666667,0.38156858,5.0,1.9352025,0.0,0.0,0.7853982,1.05785,0.40412325,0.87310463
417,-0.43326366,-0.6185409,1.7283982,4.0,0.31019145,0.20484354,0.8965517,6.0,0.006802721,5.0,0.12535217,3.0,0.5,0.76666665,0.0,0.4673638,5.0,1.9800669,0.0,0.0,0.5890486,0.9667582,0.48219615,0.9554643
418,-0.468013,-0.641531,1.8765101,4.0,0.33801392,0.16465996,0.86206895,7.0,0.11111111,6.0,0.13790369,3.0,0.25,0.8,-0.06666667,0.5370296,5.0,1.9800669,0.0,0.0,0.3926991,0.90227455,0.5575456,1.0280634
419,-0.50666696,-0.6786187,2.0186388,4.0,0.3800385,0.118073426,0.86206895,8.0,0.074074075,6.0,0.13846841,3.0,0.25,0.8,-0.13333334,0.5853256,5.0,1.9264896,0.0,0.0,0.3926991,0.90190715,0.60202897,1.0374278
420,-0.50045055,-0.67177206,1.8690462,4.0,0.31541795,-0.05520226,0.86206895,9.0,0.11111111,6.0,0.13854711,3.0,0.25,0.7,-0.13333334,0.5456251,5.0,1.9923359,0.0,0.0,0.3926991,0.99438375,0.5974899,1.0412443
421,-0.47805426,-0.6476168,1.8297318,4.0,0.3800385,-0.06529375,0.82758623,10.0,0.104166664,6.0,0.15253542,3.0,0.2857143,0.6,-0.13333334,0.5161209,5.0,2.028422,0.0,0.0,0.3926991,1.0152181,0.57933336,1.0520455
422,-0.75885,-0.75885,1.8828082,4.0,0.41995493,-0.068168916,0.82758623,10.0,0.034013607,5.0,0.1575624,3.0,0.5,0.53333336,-0.13333334,0.5265062,5.0,1.9469196,0.0,0.0,0.3926991,0.94847804,0.52940303,1.067114
423,-0.3739211,-0.5428303,2.124437,9.0,0.48013327,-0.003901638,0.82758623,10.0,0.04,4.0,0.16460887,3.0,0.4,0.5,-0.2,0.61075747,5.0,2.012766,0.0,0.0,0.3926991,0.9516028,0.47130227,1.056115
424,-1.0241941,-0.6890499,2.1698103,9.0,0.44974214,0.052356023,0.82758623,10.0,0.04,6.0,0.20694932,3.0,0.4,0.43333334,-0.2,0.63119155,5.0,2.019709,0.0,0.0,0.3926991,0.9438016,0.45314577,1.0645416
425,-0.75092506,-0.597445,2.197722,9.0,0.35329592,0.047048204,0.82758623,10.0,0.04,0.0,0.15112342,4.0,0.4,0.36666667,-0.1,0.6568813,5.0,2.019709,0.0,0.0,0.3926991,0.87667245,0.46767098,1.0469434
426,-0.7392378,-0.5867377,2.441134,9.0,0.37932354,0.04619026,0.79310346,10.0,0.04,0.0,0.13108535,4.0,0.4,0.3,-0.13333334,0.68258816,5.0,2.019709,0.0,0.0,0.3926991,0.83615625,0.46040836,1.053671
427,-0.75931925,-0.60536796,2.603663,9.0,0.44959322,-0.16754249,0.79310346,10.0,0.04,0.0,0.22935231,4.0,0.4,0.23333333,0.2,0.7124264,4.0,1.9352025,0.0,0.0,0.3926991,0.8473839,0.47402573,1.0437386
428,-0.70652694,-0.5515638,2.826167,9.0,0.48032215,-0.17149186,0.82758623,10.0,0.125,0.0,0.22630502,4.0,0.33333334,0.16666667,0.16666667,0.73178774,4.0,1.8562522,0.0,0.0,0.3926991,0.8198354,0.41410932,1.0369235
429,-0.67950547,-0.5218745,3.1194189,9.0,0.51041627,-0.13540335,0.82758623,10.0,0.041666668,0.0,0.22015995,4.0,0.33333334,0.13333334,0.1,0.75899696,4.0,1.8562522,0.0,0.0,0.3926991,0.8112997,0.37416503,1.0193739
430,-0.7026113,-0.54399943,3.1728163,9.0,0.5222712,-0.1479631,0.82758623,10.0,0.0625,0.0,0.22755899,4.0,0.33333334,0.06666667,0.4,0.7467147,4.0,1.8947252,0.0,0.0,0.3926991,0.8062207,0.33785206,1.038826
431,-0.6827045,-0.5256565,3.2089455,9.0,0.5104551,-0.14157747,0.82758623,10.0,0.0625,0.0,0.23283659,5.0,0.33333334,0.0,0.4,0.7376975,4.0,1.8860124,0.0,0.0,0.3926991,0.80032235,0.3242347,1.0491707
432,-0.684125,-0.52694947,3.1843271,9.0,0.5104551,-0.14544837,0.79310346,10.0,0.104166664,0.0,0.23219277,5.0,0.33333334,-0.06666667,0.43333334,0.73194945,4.0,1.8947252,0.0,0.0,0.3926991,0.79937845,0.32514253,1.0483191
433,-0.6782303,-0.52141654,3.269685,9.0,0.5101356,-0.14340805,0.82758623,10.0,0.041666668,0.0,0.22993273,5.0,0.33333334,-0.13333334,0.4,0.7256957,4.0,1.8947252,0.0,0.0,0.19634955,0.8001492,0.3206034,1.0507379
434,-0.6698348,-0.5135687,3.3580897,9.0,0.51618373,-0.14205511,0.82758623,10.0,0.0625,0.0,0.23393616,5.0,0.33333334,-0.2,0.4,0.7189609,4.0,1.9425285,0.0,0.0,0.19634955,0.79720634,0.31424862,1.0544205
435,-0.66330314,-0.5073582,3.3844237,9.0,0.5009796,-0.14099458,0.82758623,10.0,0.041666668,0.0,0.234556,5.0,0.33333334,-0.26666668,0.36666667,0.7179243,4.0,1.9338156,0.0,0.0,0.19634955,0.78774637,0.30880168,1.0565916
436,-0.64684975,-0.4917596,3.4332552,9.0,0.5138564,-0.1388187,0.82758623,10.0,0.041666668,0.0,0.23796614,5.0,0.33333334,-0.33333334,0.33333334,0.7254753,4.0,1.9064424,0.0,0.0,0.19634955,0.77792835,0.2951843,1.0624155
437,-0.61779165,-0.46440017,3.5267806,9.0,0.5369936,-0.123655,0.82758623,10.0,0.125,0.0,0.24723415,5.0,0.2857143,-0.4,0.33333334,0.7439791,4.0,1.8947252,0.0,0.0,0.19634955,0.7692946,0.27158087,1.0741805
438,-0.61254567,-0.45961988,3.7948058,9.0,0.5485115,-0.122601144,0.86206895,10.0,0.0625,0.0,0.24894202,6.0,0.2857143,-0.46666667,0.4,0.7618869,4.0,1.8947252,0.0,0.0,0.19634955,0.7065754,0.26794958,1.0774518
439,-0.6339353,-0.47949335,4.2698812,9.0,0.59130365,-0.126284,0.86206895,10.0,0.0625,0.0,0.24538353,7.0,0.2857143,-0.53333336,0.43333334,0.7869805,4.0,1.9133856,0.0,0.0,0.19634955,0.7034715,0.2842904,1.0668743
440,-0.6495724,-0.4948514,4.443054,9.0,0.50498533,-0.17849375,0.86206895,9.0,0.11111111,0.0,0.2461785,7.0,0.25,-0.6,0.36666667,0.79462564,4.0,1.7269465,0.0,0.0,0.19634955,0.69055116,0.29972345,1.0649503
441,-0.6116446,-0.4555075,4.2370224,9.0,0.49057776,-0.1889624,0.86206895,8.0,0.0625,0.0,0.24198493,6.0,0.2857143,-0.6666667,0.3,0.772896,4.0,1.969519,0.0,0.0,0.19634955,0.6678629,0.25342438,1.0552913
442,-0.5792957,-0.42260095,4.0578628,9.0,0.39829168,-0.21454115,0.82758623,7.0,0.125,0.0,0.24094427,6.0,0.2857143,-0.73333335,0.26666668,0.73569185,4.0,2.0796123,0.0,0.0,0.19634955,0.67037725,0.21711141,1.051536
443,-0.53697175,-0.37428,3.1123266,8.0,0.39915296,-0.24218541,0.82758623,6.0,0.0625,5.0,0.22684947,6.0,0.33333334,-0.76666665,0.23333333,0.64065826,4.0,2.0615692,0.0,0.0,0.3926991,0.6990862,0.1317759,1.021145
444,-0.47927326,-0.30385926,2.5261445,5.0,0.3182008,-0.28897047,0.82758623,5.0,0.0625,5.0,0.19238554,4.0,0.2857143,-0.8,0.2,0.545651,4.0,2.0411394,0.0,0.0,0.3926991,0.73256856,0.037362155,0.9470845
445,-0.42612582,-0.2430718,2.1260328,4.0,0.2358234,-0.32957727,0.82758623,4.0,0.040816326,5.0,0.1748512,3.0,0.5,-0.8333333,0.16666667,0.44451421,4.0,2.1069856,0.0,0.0,0.5890486,0.7460464,-0.029816855,0.9075565
446,-0.3714525,-0.3714525,1.65428,3.0,0.13338451,-0.4389892,0.82758623,3.0,0.037037037,5.0,0.16453397,3.0,1.0,-0.8666667,0.13333334,0.32889408,4.0,2.1069856,0.0,0.0,0.5890486,0.79790586,-0.105166286,0.838287
447,-0.31088033,-0.5571621,1.0984776,3.0,0.029619638,-0.8425638,0.9655172,5.0,0.010204081,5.0,0.070065305,1.0,1.5,-0.9,0.16666667,0.19704148,4.0,2.1454587,0.0,0.0,0.7853982,0.7145191,-0.20684263,0.6745601
448,-0.52733016,-0.52733016,0.679934,3.0,0.055725273,-2.7716699,0.9655172,5.0,0.027210884,5.0,0.05770882,1.0,0.5,-0.26666668,0.1,0.08472088,4.0,2.1571758,0.0,0.0,1.1780972,0.91712844,-0.30488768,0.42350096
449,-0.13456199,-0.13456199,0.73189604,3.0,0.27769688,-1.0603315,0.9655172,5.0,0.006802721,5.0,0.1285207,1.0,0.5,0.033333335,0.2,0.06792935,4.0,2.148463,0.0,0.0,1.1780972,1.3599828,-0.37025103,0.26311415
450,-1.0008057,-0.7863474,0.74218005,3.0,0.14849225,-0.9831528,0.9655172,5.0,0.011904762,5.0,0.12077979,1.0,0.5,-0.033333335,0.16666667,0.10539995,4.0,2.1210897,0.0,0.0,1.1780972,1.320488,-0.38568404,0.27303517
451,-0.55645883,-0.3415391,0.75343895,3.0,0.15722297,-0.8962023,0.9655172,5.0,0.022108844,5.0,0.12134911,1.0,0.5,-0.1,0.1,0.111715056,4.0,2.1571758,0.0,0.0,1.1780972,1.3269928,-0.39022318,0.27244908
452,-0.9761869,-0.76202345,0.76475334,3.0,0.18389711,-0.9499281,0.9655172,5.0,0.018707482,5.0,0.12049852,1.0,0.5,-0.16666667,0.23333333,0.124678366,4.0,2.1571758,0.0,0.0,0.9817477,1.3129262,-0.39203882,0.27341118
453,-0.93479043,-0.71945477,0.76673603,3.0,0.4150091,-0.9633944,0.9310345,5.0,0.028911564,5.0,0.121874616,1.0,0.5,-0.23333333,0.16666667,0.12863193,4.0,2.1415198,0.0,0.0,0.9817477,1.3089885,-0.40474838,0.27192286
454,-0.93479043,-0.71945477,0.76673603,3.0,0.40287346,-0.8941054,0.9310345,5.0,0.025510205,5.0,0.121627994,1.0,0.5,-0.3,0.1,0.120542824,4.0,2.1298025,0.0,0.0,0.9817477,1.2855631,-0.40474838,0.27192286
455,-0.9764151,-0.76507694,0.7635055,3.0,0.23361655,-0.8284286,0.9310345,5.0,0.020408163,5.0,0.1175834,1.0,0.5,-0.36666667,0.033333335,0.14143871,4.0,2.1454587,0.0,0.0,0.9817477,1.2923604,-0.38840753,0.2770663
456,-0.9764151,-0.76507694,0.7635055,3.0,0.24174196,-1.2777026,0.9310345,5.0,0.018707482,5.0,0.11747437,1.0,0.5,-0.43333334,0.13333334,0.14429949,4.0,2.1571758,0.0,0.0,0.9817477,1.2418499,-0.38840753,0.2770663
457,-0.93479043,-0.71945477,0.7747761,3.0,0.34503004,-1.316907,0.9310345,5.0,0.028911564,5.0,0.05638865,4.0,0.5,-0.2,0.1,0.11292941,4.0,2.1298025,0.0,0.0,1.1780972,1.1882435,-0.40474838,0.27192286
458,-0.8697126,-0.65882367,0.7670786,3.0,0.16044043,-1.5454009,0.9310345,5.0,0.035714287,5.0,0.056563497,1.0,0.5,-0.26666668,0.06666667,0.09948151,4.0,2.0796123,0.0,0.0,1.1780972,1.1572566,-0.4174579,0.27765647
459,-0.89771307,-0.66610307,0.8790305,3.0,0.35265556,0.09677752,0.9310345,5.0,0.0034013605,5.0,0.054345764,1.0,0.5,-0.2,-0.06666667,0.16375354,4.0,2.0913296,0.0,0.0,0.9817477,1.2978374,-0.4319831,0.2528159
460,-0.7895513,-0.5639652,0.8295722,3.0,0.2669433,0.72092646,0.9310345,5.0,0.030612245,5.0,0.05773398,1.0,0.5,0.33333334,0.1,0.10304115,4.0,2.0796123,0.0,0.0,0.9817477,1.2344327,-0.38659188,0.31389487
461,-0.8415609,-0.6256341,1.0405453,3.0,0.32006767,0.55130583,0.9310345,5.0,0.020408163,5.0,0.06776043,1.0,0.5,0.6,0.1,0.15279472,4.0,2.0865557,0.0,0.0,0.9817477,1.1897777,-0.3584493,0.32793665
462,-0.8926612,-0.6757529,1.1321088,3.0,0.36900806,0.48027125,0.9310345,5.0,0.023809524,5.0,0.08181293,1.0,0.5,0.7,0.06666667,0.19667122,4.0,2.0708995,0.0,0.0,0.9817477,1.2128408,-0.3430163,0.3264527
463,-0.9051651,-0.691217,1.1597309,3.0,0.48510912,0.46262354,0.9310345,5.0,0.010204081,5.0,0.078414544,1.0,0.5,0.8,0.0,0.22401632,4.0,2.0772254,0.0,0.0,0.9817477,1.2079155,-0.33484587,0.33096957
464,-0.92252463,-0.70963436,1.1893184,3.0,0.4548576,0.4480909,0.9310345,5.0,0.018707482,5.0,0.07718013,1.0,0.5,0.73333335,-0.033333335,0.24451393,3.0,2.0567954,0.0,0.0,0.9817477,1.1923033,-0.32758328,0.3326141
465,-0.8763824,-0.66474825,1.1508714,3.0,0.4548576,0.36805004,0.9310345,6.0,0.025510205,5.0,0.07583456,1.0,0.5,0.6666667,-0.06666667,0.21922924,3.0,2.0567954,0.0,0.0,0.9817477,1.2000481,-0.34120065,0.33458832
466,-0.8487504,-0.6385836,1.1662132,3.0,0.46388158,0.37374252,0.9310345,7.0,0.013605442,5.0,0.06456191,1.0,0.5,0.6,-0.1,0.21219215,3.0,2.0411394,0.0,0.0,0.9817477,1.183076,-0.34846324,0.3369244
467,-0.89010125,-0.67843086,1.1110601,4.0,0.4760172,0.41629964,0.9310345,7.0,0.015306123,6.0,0.06645224,1.0,0.5,0.53333336,-0.13333334,0.2119276,3.0,2.0480826,0.0,0.0,0.9817477,1.0761434,-0.33666152,0.33453098
468,-0.9477482,-0.7309612,1.2296789,4.0,0.4532502,0.25961134,0.9310345,7.0,0.020576132,7.0,0.055799525,1.0,0.33333334,0.46666667,-0.13333334,0.22946882,3.0,1.9548631,0.0,0.0,0.7853982,1.10446,-0.3248598,0.32663548
469,-0.94994235,-0.7339205,1.1293119,4.0,0.4037397,0.11842866,0.9310345,7.0,0.03292181,8.0,0.054077912,1.0,0.33333334,0.4,-0.2,0.22809349,3.0,1.975293,0.0,0.0,0.7853982,1.1093667,-0.32304415,0.32779232
470,-0.95120406,-0.71416277,1.1889238,4.0,0.36740068,0.38955888,0.9310345,7.0,0.057613168,8.0,0.078708604,1.0,0.33333334,0.36666667,-0.23333333,0.26478416,3.0,2.0411394,0.0,0.0,0.9817477,1.1213663,-0.35027888,0.2987257
471,-0.92628556,-0.6886202,1.1869183,4.0,0.27446568,0.39261767,0.9655172,7.0,0.037037037,8.0,0.08075485,2.0,0.33333334,0.33333334,-0.26666668,0.2763983,3.0,2.1163158,0.0,0.0,0.7853982,1.120979,-0.3584493,0.29794124
472,-0.92628556,-0.6886202,1.2268386,4.0,0.23966615,0.6225204,0.9655172,7.0,0.034013607,8.0,0.025203975,2.0,0.25,0.26666668,-0.33333334,0.27627176,3.0,2.1163158,0.0,0.0,0.7853982,1.1229098,-0.3584493,0.29794124
473,-0.9396454,-0.70012796,1.1213323,4.0,0.23461862,0.4741435,0.9655172,7.0,0.013605442,8.0,0.018274093,2.0,0.25,0.2,-0.1,0.27861238,3.0,2.136746,0.0,0.0,0.7853982,1.1486498,-0.35663366,0.2956374
474,-0.99367094,-0.7551899,0.98421925,4.0,0.22184351,0.79007477,0.9655172,7.0,0.020576132,7.0,0.02251197,2.0,0.33333334,0.13333334,-0.2,0.2639756,3.0,2.118703,0.0,0.0,0.9817477,1.1702563,-0.339385,0.2969222
475,-1.0248402,-0.07036219,0.9990676,4.0,0.20823775,0.7879067,0.9655172,7.0,0.037037037,7.0,0.021974744,2.0,0.33333334,0.06666667,-0.23333333,0.26661676,3.0,2.1069856,0.0,0.0,0.9817477,1.1715846,-0.33030677,0.2967499
476,-1.049792,-0.818482,0.98347753,4.0,0.24400522,0.7506701,0.9655172,7.0,0.024691358,8.0,0.04078004,1.0,0.33333334,0.06666667,-0.3,0.27243182,3.0,2.1069856,0.0,0.0,0.7853982,1.1619592,-0.31305808,0.3061272
477,-1.054635,-0.8229124,0.9434172,3.0,0.22531779,0.5255708,0.9655172,7.0,0.024691358,6.0,0.087463014,1.0,0.33333334,0.0,-0.3,0.2604757,3.0,2.1274157,0.0,0.0,0.9817477,1.1779906,-0.31215027,0.30558223
478,-1.0120952,-0.78393507,0.94981015,4.0,0.2031223,0.5017017,0.9655172,7.0,0.023809524,7.0,0.105605245,1.0,0.5,-0.06666667,-0.33333334,0.24531347,3.0,2.1361284,0.0,0.0,0.9817477,1.1900674,-0.3203207,0.3103535
479,-1.0390617,0.56809884,0.911023,4.0,0.2031223,0.5665708,0.9655172,7.0,0.015306123,8.0,0.12282651,1.0,0.5,-0.13333334,-0.4,0.22546001,3.0,2.1274157,0.0,0.0,0.9817477,1.1975654,-0.31396592,0.30841488
480,-0.93025446,-0.2484719,0.9076363,4.0,0.28011888,0.5422866,0.9655172,7.0,0.035714287,8.0,0.10394484,1.0,0.5,-0.2,0.033333335,0.1883505,3.0,2.1361284,0.0,0.0,0.9817477,1.2343534,-0.30670333,0.29959774
481,-0.96336406,-0.29020596,0.84906316,3.0,0.2764357,0.72454435,0.9655172,7.0,0.015306123,6.0,0.12172041,1.0,0.5,-0.2,-0.033333335,0.14440188,3.0,2.1658885,0.0,0.0,0.9817477,1.2484901,-0.29308596,0.3034362
482,-1.0235795,0.09876642,0.8484061,4.0,0.22939737,0.72535014,0.9655172,7.0,0.035714287,6.0,0.12162951,1.0,0.5,-0.2,-0.1,0.09819879,3.0,2.1454587,0.0,0.0,0.9817477,1.2358682,-0.27492946,0.30332378
483,0.72885394,0.2752104,0.8722261,4.0,0.25653726,0.7219477,0.9655172,7.0,0.010204081,6.0,0.12152756,1.0,0.5,-0.1,0.033333335,0.07505322,3.0,2.1156983,0.0,0.0,0.9817477,1.2348523,-0.25949645,0.3001777
484,-0.15592122,0.5187378,0.85269195,4.0,0.27769688,0.6218991,0.9655172,7.0,0.022108844,6.0,0.13972604,1.0,0.5,-0.16666667,0.033333335,0.081962846,3.0,2.1776059,0.0,0.0,0.9817477,1.2476,-0.26585123,0.3027611
485,-0.9561479,-1.1747793,0.90545213,4.0,0.27769688,0.71281403,0.9655172,7.0,0.008503402,6.0,0.12265694,1.0,0.5,-0.06666667,0.06666667,0.12723139,3.0,2.1571758,0.0,0.0,0.9817477,1.2421802,-0.28763902,0.311423
486,-0.99440646,-0.3285093,0.89383817,3.0,0.3247352,0.79892695,0.9655172,7.0,0.040816326,6.0,0.12233757,1.0,0.5,-0.13333334,0.1,0.12585284,4.0,2.1658885,0.0,0.0,0.9817477,1.2333857,-0.2803764,0.3067448
487,-0.11946037,-0.23145445,0.850694,4.0,0.3247352,0.825652,0.9655172,7.0,0.008503402,6.0,0.124171905,1.0,0.5,-0.2,0.2,0.14417206,4.0,2.1069856,0.0,0.0,0.9817477,0.99670446,-0.2767451,0.30397516
488,-0.56055653,-0.058662914,0.74136156,4.0,0.32898995,1.9398171,0.9655172,6.0,0.024691358,6.0,0.07526857,1.0,0.33333334,0.06666667,0.3,0.20230374,4.0,2.1274157,0.0,0.0,1.1780972,1.1279184,-0.22681476,0.34819373
489,-0.67993945,0.03798542,0.97863775,4.0,0.110981524,0.7154014,0.9655172,5.0,0.010204081,6.0,0.11860011,1.0,0.5,0.93333334,0.2,0.29791105,4.0,2.1117594,0.0,0.0,0.9817477,1.0268767,-0.16780618,0.4779855
490,-0.6808977,0.05029356,1.2930292,4.0,0.23391123,0.35211635,0.9655172,4.0,0.04526749,6.0,0.07448148,1.0,0.33333334,0.9,0.13333334,0.30096242,4.0,2.1117594,0.0,0.0,0.9817477,1.0403253,-0.17325312,0.46931314
491,-0.68413174,0.040243022,1.488239,4.0,0.30407917,0.35593605,0.9655172,4.0,0.012345679,6.0,0.059189934,2.0,0.33333334,0.8666667,0.06666667,0.33610472,4.0,2.1117594,0.0,0.0,0.7853982,1.0624678,-0.168714,0.47372946
492,-0.7009243,-0.22224429,1.5614938,4.0,0.3376513,0.34486362,0.9655172,4.0,0.03292181,6.0,0.052029323,2.0,0.33333334,0.8,0.0,0.37579742,4.0,2.0732865,0.0,0.0,0.7853982,1.0668559,-0.1578201,0.47792217
493,-0.71652275,-0.48679793,1.6360458,4.0,0.36575156,0.32842097,0.9655172,5.0,0.11111111,6.0,0.037550885,3.0,0.125,0.76666665,-0.06666667,0.42753637,4.0,2.0459132,0.0,0.0,0.5890486,1.0181198,-0.13603231,0.4979256
494,-0.7344351,-0.5207196,1.6682178,4.0,0.34560156,0.29089227,0.9655172,6.0,0.11111111,6.0,0.03509036,3.0,0.125,0.76666665,-0.13333334,0.4636214,4.0,1.989949,0.0,0.0,0.5890486,0.9628057,-0.09971934,0.53522503
495,-0.78389364,-0.5859566,1.8278725,3.0,0.38329592,0.23470874,0.9655172,7.0,0.074074075,6.0,0.04037128,2.0,0.125,0.76666665,-0.13333334,0.5020855,4.0,1.8582563,0.0,0.0,0.3926991,0.910611,-0.039802924,0.57789016
496,-0.84126943,-0.6513054,2.0675557,4.0,0.41189745,0.2012708,0.9655172,8.0,0.11111111,6.0,0.046357278,3.0,0.11111111,0.8,-0.2,0.5518577,4.0,1.8475393,0.0,0.0,0.3926991,0.87174755,0.013758722,0.6021449
497,-0.8753513,-0.69183344,2.411108,4.0,0.4299454,0.18164422,0.9655172,9.0,0.11111111,6.0,0.039671034,3.0,0.11111111,0.76666665,-0.26666668,0.58120966,4.0,1.6617177,0.0,0.0,0.3926991,0.84025246,0.052795175,0.6232955
498,-0.90747106,-0.7224527,2.3713582,4.0,0.39568222,0.09537032,0.9655172,10.0,0.11111111,6.0,0.06258143,3.0,0.11111111,0.7,-0.3,0.58764565,4.0,1.747994,0.0,0.0,0.19634955,0.90764695,0.06822819,0.6182407
499,-0.8910299,-0.7069811,2.175337,4.0,0.33811563,0.08909971,0.9655172,11.0,0.074074075,6.0,0.038128067,3.0,0.11111111,0.6333333,-0.33333334,0.56778437,4.0,1.747994,0.0,0.0,0.3926991,0.96202284,0.060965598,0.62149763
500,-0.90292394,-0.7179346,2.10545,4.0,0.3456695,0.0904785,0.9655172,12.0,0.11111111,6.0,0.058868904,3.0,0.11111111,0.5833333,-0.36666667,0.5503241,5.0,1.7410506,0.0,0.0,0.3926991,0.9758999,0.06550472,0.61833787
501,-0.88347566,-0.70038694,2.0366843,4.0,0.3456695,0.079360105,0.9655172,12.0,0.11111111,6.0,0.08175577,3.0,0.11111111,0.5,-0.26666668,0.5337642,5.0,1.7323378,0.0,0.0,0.3926991,0.9701086,0.059149947,0.6247567
502,-0.8814365,-0.69846946,2.0584867,4.0,0.3456695,0.1054497,0.9655172,12.0,0.074074075,6.0,0.0819017,3.0,0.22222222,0.43333334,-0.23333333,0.5323937,5.0,1.7410506,0.0,0.0,0.3926991,0.9705024,0.058242124,0.6251721
503,-0.9263536,-0.7393014,2.1204417,4.0,0.3456695,0.07560997,0.9310345,12.0,0.04761905,6.0,0.14344712,3.0,0.5,0.4,-0.23333333,0.5288339,5.0,1.7323378,0.0,0.0,0.3926991,0.9839239,0.07367514,0.6115187
504,-0.9053167,-0.7195351,2.1555564,4.0,0.34713963,0.07426171,0.9310345,12.0,0.04761905,6.0,0.14337277,3.0,0.5,0.3,-0.26666668,0.5412118,5.0,1.7323378,0.0,0.0,0.3926991,0.9687251,0.06459689,0.61570084
505,-0.8869704,-0.7025508,2.1339552,4.0,0.34713963,0.06867598,0.9310345,12.0,0.11111111,6.0,0.14565186,3.0,0.25,0.23333333,-0.3,0.55167264,5.0,1.739281,0.0,0.0,0.3926991,0.95372206,0.057334296,0.620248
506,-0.8508365,-0.66820383,2.1916685,4.0,0.34677702,0.09295617,0.8965517,12.0,0.11111111,6.0,0.16898917,3.0,0.25,0.16666667,-0.33333334,0.57246274,5.0,1.7323378,0.0,0.0,0.3926991,0.9449412,0.040085632,0.62631655
507,-0.8265582,-0.6463742,2.2043114,4.0,0.34677702,0.085983396,0.8965517,12.0,0.074074075,6.0,0.17674533,3.0,0.25,0.1,0.06666667,0.57894814,5.0,1.7323378,0.0,0.0,0.3926991,0.93725455,0.03191521,0.6348284
508,-0.82386637,-0.6439579,2.1985419,4.0,0.34677702,0.08205539,0.8965517,12.0,0.11111111,6.0,0.17983401,3.0,0.25,0.033333335,0.5,0.5859308,5.0,1.7049645,0.0,0.0,0.3926991,0.9236163,0.031007387,0.6358006
509,-0.82386637,-0.6439579,2.283007,4.0,0.36582705,0.08871446,0.8965517,12.0,0.074074075,6.0,0.17887123,3.0,0.25,-0.033333335,0.46666667,0.58823824,5.0,1.7166817,0.0,0.0,0.3926991,0.9236163,0.031007387,0.6358006
510,-0.833745,-0.6529328,2.4080653,4.0,0.40058488,0.06770386,0.8965517,12.0,0.11111111,6.0,0.18193403,3.0,0.25,-0.1,0.5,0.5904544,5.0,1.7049645,0.0,0.0,0.3926991,0.9283808,0.034638684,0.6326227
511,-0.82366234,-0.64317286,2.4382544,4.0,0.36661637,0.07007861,0.9310345,12.0,0.11111111,6.0,0.18197803,3.0,0.25,-0.16666667,0.46666667,0.5950815,5.0,1.7323378,0.0,0.0,0.3926991,0.92237365,0.029191738,0.6337538
512,-0.7909771,-0.6123694,2.4819205,4.0,0.3750271,0.06445145,0.9310345,12.0,0.11111111,5.0,0.18437241,3.0,0.25,-0.23333333,0.46666667,0.60493195,5.0,1.7410506,0.0,0.0,0.19634955,0.8995917,0.013758721,0.64043075
513,-0.7571362,-0.5807977,2.4986393,4.0,0.3750271,0.06896003,0.9310345,12.0,0.074074075,6.0,0.19208196,3.0,0.22222222,-0.3,0.4,0.6172029,5.0,1.747994,0.0,0.0,0.19634955,0.89001656,-0.0016742947,0.648672
514,-0.7480241,-0.57251006,2.4851205,4.0,0.3750271,0.069829196,0.9310345,12.0,0.074074075,7.0,0.18489979,3.0,0.22222222,-0.36666667,0.41666666,0.6242259,5.0,1.747994,0.0,0.0,0.19634955,0.88721687,-0.0053055934,0.65171933
515,-0.7784276,-0.6000969,2.712,4.0,0.3750271,0.06879761,0.9310345,12.0,0.11111111,7.0,0.22432543,2.0,0.22222222,-0.43333334,0.46666667,0.64171916,5.0,1.747994,0.0,0.0,0.19634955,0.80890673,0.0064961254,0.6414257
516,-0.79190964,-0.61277026,3.2209234,4.0,0.42102957,0.07072776,0.9310345,12.0,0.11111111,7.0,0.22758627,3.0,0.22222222,-0.5,0.4,0.65419894,5.0,1.747994,0.0,0.0,0.19634955,0.6466277,0.012850897,0.63853025
517,-0.79851,-0.6188453,3.6721268,4.0,0.45798182,-0.17554289,0.9310345,11.0,0.16666667,7.0,0.2533828,3.0,0.1,-0.56666666,0.4,0.6802573,5.0,1.6547743,0.0,0.0,0.19634955,0.6489743,0.0155743705,0.6366629
