source,target,weight
907967,545602,0.0013410038081929088
907969,545602,0.0013410038081929088
908786,545602,0.0013410038081929088
933457,545602,0.0013410038081929088
213624,545602,0.0013410038081929088
919137,545602,0.0013410038081929088
151828,545602,0.0013410038081929088
48375,545602,0.0013410038081929088
26768,545602,0.0013410038081929088
26220,545602,0.0013410038081929088
26076,545602,0.0013410038081929088
25032,545602,0.0013410038081929088
16920,545602,0.0013410038081929088
933442,545602,0.0013410038081929088
457,545602,0.0013410038081929088
278,545602,0.0013410038081929088
48369,545602,0.0013410038081929088
151815,545602,0.0013410038081929088
26220,582893,0.0013305554166436195
915640,587317,0.0013262253487482667
936693,606230,0.0013051994610577822
912509,26924,0.00129883480258286
213625,213628,0.0012939823791384697
213625,606230,0.00129085429944098
18568,213626,0.0012896496336907148
25032,900087600,0.0012820243136957288
932812,213627,0.0012802532874047756
921558,13544,0.0012794358190149069
918537,606214,0.0012777773663401604
26220,500057,0.0012485914630815387
26220,538923,0.0012484700419008732
13544,500057,0.0012343763373792171
16920,680152,0.001227682689204812
915640,213633,0.0012238029157742858
213629,213633,0.0012238029157742858
587317,213633,0.0012238029157742858
921558,213633,0.0012238029157742858
916110,213633,0.0012238029157742858
26924,213633,0.0012238029157742858
582893,213633,0.0012238029157742858
908786,213633,0.0012238029157742858
918537,213633,0.0012238029157742858
545597,213633,0.0012238029157742858
545602,213633,0.0012238029157742858
500057,213633,0.0012238029157742858
904144,213633,0.0012238029157742858
213627,213633,0.0012238029157742858
606230,213633,0.0012238029157742858
110187,213633,0.0012238029157742858
26220,213633,0.0012238029157742858
26008,213633,0.0012238029157742858
26002,213633,0.0012238029157742858
907967,213633,0.0012238029157742858
919137,213633,0.0012238029157742858
457,213633,0.0012238029157742858
151821,213633,0.0012238029157742858
25032,213633,0.0012238029157742858
933442,213633,0.0012238029157742858
213626,213633,0.0012238029157742858
907970,213633,0.0012238029157742858
30534,213633,0.0012238029157742858
13544,213633,0.0012238029157742858
6032,213633,0.0012238029157742858
48375,213633,0.0012238029157742858
213636,213633,0.0012238029157742858
213627,213624,0.0012201702920719981
904144,48375,0.0012143433559685946
915640,606214,0.0012087029172107577
582893,151821,0.0012041961308568716
918537,587317,0.0012039790162816644
6032,213626,0.001202512183226645
457,26924,0.0011919103562831879
278,16920,0.0011881479294970632
457,16920,0.0011881479294970632
1325,16920,0.0011881479294970632
6032,16920,0.0011881479294970632
151821,16920,0.0011881479294970632
18568,16920,0.0011881479294970632
25032,16920,0.0011881479294970632
26002,16920,0.0011881479294970632
26076,16920,0.0011881479294970632
26220,16920,0.0011881479294970632
26372,16920,0.0011881479294970632
26768,16920,0.0011881479294970632
26924,16920,0.0011881479294970632
48375,16920,0.0011881479294970632
582893,16920,0.0011881479294970632
213627,16920,0.0011881479294970632
213624,16920,0.0011881479294970632
606230,16920,0.0011881479294970632
915640,16920,0.0011881479294970632
918537,16920,0.0011881479294970632
921558,16920,0.0011881479294970632
933442,16920,0.0011881479294970632
900087600,16920,0.0011881479294970632
907967,16920,0.0011881479294970632
904144,16920,0.0011881479294970632
606214,16920,0.0011881479294970632
213630,16920,0.0011881479294970632
587317,16920,0.0011881479294970632
545602,16920,0.0011881479294970632
500057,16920,0.0011881479294970632
500056,16920,0.0011881479294970632
213642,16920,0.0011881479294970632
213636,16920,0.0011881479294970632
213631,16920,0.0011881479294970632
907970,16920,0.0011881479294970632
911753,16920,0.0011881479294970632
213630,26002,0.0011846341658383608
587317,915640,0.0011830995790660381
48375,587317,0.001182428328320384
545597,606214,0.001175001496449113
545597,545598,0.0011697434820234776
213628,936693,0.0011677354341372848
457,606230,0.0011624005855992436
1325,26768,0.0011585407191887498
48375,545598,0.001154914847575128
904144,6032,0.0011526477755978703
900087600,213626,0.0011482962872833014
213628,606230,0.0011385716497898102
18568,932812,0.0011369622079655528
213630,48375,0.0011369349667802453
213627,213630,0.001134477904997766
500056,915640,0.0011343002552166581
26076,907967,0.0011249508243054152
26008,933442,0.001123984344303608
545598,904144,0.0011236321879550815
900087600,213631,0.001122476882301271
904144,500057,0.0011131116189062595
151815,908786,0.0011103948345407844
25032,26768,0.0011003323597833514
1325,915640,0.0010996961500495672
213636,918537,0.0010964975226670504
48369,151828,0.0010904218070209026
213624,900087600,0.0010876705637201667
911753,900087600,0.0010866570519283414
932812,545597,0.0010820168536156416
48375,26924,0.0010808630613610148
545597,151821,0.0010800487361848354
213624,1325,0.0010771197266876698
500056,587317,0.001074788742698729
151828,933457,0.0010726264445111156
606214,25032,0.0010630286997184157
13544,151821,0.0010624591959640384
213627,915640,0.0010574997868388891
26372,587317,0.0010553348110988736
6032,13544,0.0010547713609412313
936693,26002,0.0010544542456045747
933442,213624,0.001054129097610712
213628,26002,0.0010526360711082816
912509,110187,0.0010435158619657159
915640,500056,0.0010395145509392023
213633,213631,0.0010359905427321792
538923,680152,0.001035950263030827
13544,457,0.0010296398540958762
907967,151821,0.0010262555442750454
26002,26924,0.001025949721224606
213627,48375,0.0010221856646239758
48369,606214,0.0010166571009904146
500057,26924,0.0010111280716955662
457,587317,0.0010077308397740126
457,933442,0.0010071819415315986
26002,933442,0.0010071819415315986
16920,933442,0.0010071819415315986
900087600,933442,0.0010071819415315986
26220,933442,0.0010071819415315986
26372,933442,0.0010071819415315986
213629,933442,0.0010071819415315986
18568,933442,0.0010071819415315986
213633,933442,0.0010071819415315986
933457,933442,0.0010071819415315986
25032,933442,0.0010071819415315986
213631,933442,0.0010071819415315986
915640,933442,0.0010071819415315986
1325,933442,0.0010071819415315986
500056,933442,0.0010071819415315986
907969,933442,0.0010071819415315986
538923,933442,0.0010071819415315986
907967,933442,0.0010071819415315986
912509,933442,0.0010071819415315986
582893,933442,0.0010071819415315986
907970,933442,0.0010071819415315986
545602,933442,0.0010071819415315986
151828,933442,0.0010071819415315986
26768,933442,0.0010071819415315986
213626,933442,0.0010071819415315986
680152,933442,0.0010071819415315986
911753,933442,0.0010071819415315986
213636,933442,0.0010071819415315986
110187,933442,0.0010071819415315986
48369,933442,0.0010071819415315986
213628,933442,0.0010071819415315986
26924,933442,0.0010071819415315986
933442,904144,0.0009949665982276201
30534,908786,0.000992698478512466
500057,213627,0.0009897720301523805
18568,587317,0.0009789451723918319
26008,908786,0.0009766810107976198
213636,582893,0.000975964474491775
933457,457,0.0009750559111125767
918537,213631,0.0009718665387481451
213625,26924,0.0009681719238869846
151821,900087600,0.0009637058828957379
213642,911753,0.0009591676061972976
48375,213630,0.0009446142357774079
900087600,26924,0.0009410043130628765
213642,26002,0.0009395420202054083
26220,48375,0.0009377464302815497
904144,915640,0.0009369742474518716
13544,48375,0.0009362283162772655
26924,911753,0.0009295131894759834
26924,213630,0.0009260618826374412
151821,545598,0.0009246154222637415
900087600,911753,0.000917914614547044
48369,911753,0.0009159151813946664
213636,457,0.0009073200635612011
213624,25032,0.0009063979377970099
1325,48375,0.000903455016668886
213624,213630,0.000901844585314393
26768,213631,0.0009006835171021521
213624,500056,0.0008996051037684083
538923,457,0.0008934318320825696
26008,26372,0.0008930055191740394
213626,6032,0.0008870105375535786
545602,911753,0.0008862289832904935
545602,500056,0.0008856680942699313
916110,6032,0.000884037115611136
457,900087600,0.0008816347108222544
606214,48375,0.000879794592037797
587317,500056,0.0008786778780631721
582893,538923,0.0008761745993979275
907969,457,0.0008708354434929788
213633,26002,0.0008693964336998761
213625,26002,0.0008693964336998761
26768,26002,0.0008693964336998761
545598,26002,0.0008693964336998761
545597,26002,0.0008693964336998761
538923,26002,0.0008693964336998761
213627,26002,0.0008693964336998761
916110,26002,0.0008693964336998761
213624,26002,0.0008693964336998761
151828,26002,0.0008693964336998761
151815,26002,0.0008693964336998761
110187,26002,0.0008693964336998761
48369,26002,0.0008693964336998761
30534,26002,0.0008693964336998761
26076,26002,0.0008693964336998761
912509,26002,0.0008693964336998761
25032,26002,0.0008693964336998761
16920,26002,0.0008693964336998761
13544,26002,0.0008693964336998761
1325,26002,0.0008693964336998761
278,26002,0.0008693964336998761
919137,26002,0.0008693964336998761
921558,26002,0.0008693964336998761
932812,26002,0.0008693964336998761
933442,26002,0.0008693964336998761
933457,26002,0.0008693964336998761
900087600,26002,0.0008693964336998761
908786,26002,0.0008693964336998761
26372,213630,0.0008623487083241343
500057,457,0.000861719308886677
213642,457,0.0008508074097335339
213624,26768,0.0008501651464030147
545597,213630,0.0008445441490039229
13544,26924,0.0008439876255579293
213630,900087600,0.0008434202172793448
582893,680152,0.00084079266525805
907969,500057,0.0008404551190324128
213642,26372,0.0008392354939132929
213627,908786,0.0008387236739508808
213624,457,0.0008386987028643489
500056,26924,0.0008352550212293863
606214,457,0.0008351198630407453
213630,213626,0.0008350388961844146
915640,213627,0.000831923505757004
6032,911753,0.0008241091854870319
606230,500057,0.0008238700102083385
545602,915640,0.0008223589393310249
900087600,500057,0.0008207840146496892
26002,582893,0.0008190804510377347
919137,151815,0.0008182988967746496
151828,26768,0.0008153918315656483
151821,932812,0.0008113810326904058
1325,907969,0.0008082040003500879
912509,457,0.0008073070785030723
26002,48375,0.0008069349569268525
25032,1325,0.0008043305133469403
912509,587317,0.0008021215908229351
457,606214,0.0008020115201361477
26372,26924,0.000790209393016994
500057,900087600,0.0007858820026740432
606230,900087600,0.0007856632000766695
582893,900087600,0.0007806933717802167
606214,213630,0.0007795129786245525
606230,582893,0.000767971039749682
908786,932812,0.0007670489139854908
545602,900087600,0.0007664444274269044
26002,500056,0.0007658958784304559
213624,545598,0.0007627859595231712
921558,1325,0.0007626604055985808
933457,907967,0.0007615671493113041
213642,907967,0.0007590793538838625
26924,18568,0.0007589659653604031
30534,48375,0.0007552847382612526
13544,500056,0.0007549154688604176
500057,907969,0.0007539276848547161
918537,213626,0.0007476514438167214
213631,500057,0.000739875016734004
213633,151815,0.000738877453841269
26076,904144,0.0007379740127362311
13544,213624,0.0007369994418695569
680152,48375,0.0007351564709097147
921558,151821,0.000726915430277586
587317,26372,0.0007226939196698368
606230,6032,0.000720905838534236
908786,538923,0.0007134429761208594
921558,500057,0.0007134206825867295
213628,213625,0.0007131121819838881
606230,915640,0.0007121560047380626
213630,915640,0.0007087074918672442
911753,538923,0.000701637240126729
48369,904144,0.0007006705272942781
110187,500057,0.0007005687220953405
26002,213626,0.0006999473553150892
545597,918537,0.0006994932773523033
500056,936693,0.0006990521214902401
915640,500057,0.0006972726550884545
936693,213631,0.0006951551185920835
26076,213624,0.0006893975660204887
110187,936693,0.0006814126973040402
213625,680152,0.00068089016713202
500056,933457,0.0006808058242313564
25032,26924,0.0006804161821492016
587317,457,0.0006798197282478213
936693,606214,0.0006791119812987745
907970,18568,0.0006764273275621235
545602,680152,0.0006761637632735074
13544,936693,0.0006755694630555809
500056,500057,0.0006649704882875085
213627,587317,0.0006633508601225913
213642,587317,0.0006624269299209118
26076,500057,0.0006621149368584156
48375,25032,0.0006606333190575242
213631,582893,0.0006539533496834338
26768,500057,0.000648079498205334
213636,500057,0.000648079498205334
538923,500057,0.000648079498205334
30534,500057,0.000648079498205334
213633,500057,0.000648079498205334
48369,500057,0.000648079498205334
545597,500057,0.000648079498205334
545598,500057,0.000648079498205334
151815,500057,0.000648079498205334
213629,500057,0.000648079498205334
213628,500057,0.000648079498205334
25032,500057,0.000648079498205334
213625,500057,0.000648079498205334
582893,500057,0.000648079498205334
919137,500057,0.000648079498205334
606214,500057,0.000648079498205334
907967,500057,0.000648079498205334
278,500057,0.000648079498205334
908786,500057,0.000648079498205334
151828,500057,0.000648079498205334
912509,500057,0.000648079498205334
16920,500057,0.000648079498205334
936693,500057,0.000648079498205334
918537,500057,0.000648079498205334
933457,500057,0.000648079498205334
932812,500057,0.000648079498205334
213626,213631,0.00064340780954808
26924,606214,0.0006406840984709561
30534,48369,0.0006402682629413903
916110,918537,0.0006401430000551045
213631,587317,0.0006335964426398277
213624,26372,0.0006321963737718761
457,538923,0.0006308041629381478
26008,538923,0.0006307662697508931
25032,457,0.0006297106738202274
18568,213627,0.0006265898700803518
26220,500056,0.0006236712797544897
936693,26372,0.0006216031615622342
912509,900087600,0.0006205213721841574
907969,900087600,0.0006205213721841574
908786,900087600,0.0006205213721841574
933442,900087600,0.0006205213721841574
6032,900087600,0.0006205213721841574
915640,900087600,0.0006205213721841574
932812,900087600,0.0006205213721841574
904144,900087600,0.0006205213721841574
916110,900087600,0.0006205213721841574
278,900087600,0.0006205213721841574
918537,900087600,0.0006205213721841574
919137,900087600,0.0006205213721841574
30534,900087600,0.0006205213721841574
587317,900087600,0.0006205213721841574
13544,900087600,0.0006205213721841574
606214,900087600,0.0006205213721841574
48375,900087600,0.0006205213721841574
545598,900087600,0.0006205213721841574
545597,900087600,0.0006205213721841574
538923,900087600,0.0006205213721841574
16920,900087600,0.0006205213721841574
213627,900087600,0.0006205213721841574
213625,900087600,0.0006205213721841574
26002,900087600,0.0006205213721841574
26008,900087600,0.0006205213721841574
26220,900087600,0.0006205213721841574
110187,900087600,0.0006205213721841574
213629,900087600,0.0006205213721841574
936693,900087600,0.0006205213721841574
48369,915640,0.0006200207863003016
213629,26372,0.000614251708611846
213627,151821,0.000614084885455668
6032,213630,0.0006103661726228893
151828,912509,0.0006101441686041653
933442,213630,0.0006069585797376931
48375,907967,0.0006068561924621463
213628,6032,0.0006065239431336522
582893,500056,0.00060081243282184
538923,606214,0.0005953672807663679
907967,48369,0.0005908116581849754
18568,457,0.0005888008163310587
213631,538923,0.0005887866136617959
30534,606214,0.0005867051659151912
918537,151815,0.0005838059587404132
932812,907969,0.0005813576863147318
921558,907969,0.0005813576863147318
213625,907969,0.0005813576863147318
213626,907969,0.0005813576863147318
900087600,907969,0.0005813576863147318
213628,907969,0.0005813576863147318
213629,907969,0.0005813576863147318
213630,907969,0.0005813576863147318
213636,907969,0.0005813576863147318
213642,907969,0.0005813576863147318
545597,907969,0.0005813576863147318
545598,907969,0.0005813576863147318
936693,907969,0.0005813576863147318
545602,907969,0.0005813576863147318
582893,907969,0.0005813576863147318
606214,907969,0.0005813576863147318
213624,907969,0.0005813576863147318
933442,907969,0.0005813576863147318
606230,907969,0.0005813576863147318
904144,907969,0.0005813576863147318
907967,907969,0.0005813576863147318
908786,907969,0.0005813576863147318
915640,907969,0.0005813576863147318
916110,907969,0.0005813576863147318
918537,907969,0.0005813576863147318
919137,907969,0.0005813576863147318
213627,907969,0.0005813576863147318
500056,907969,0.0005813576863147318
151821,907969,0.0005813576863147318
26076,907969,0.0005813576863147318
278,907969,0.0005813576863147318
6032,907969,0.0005813576863147318
151815,907969,0.0005813576863147318
25032,907969,0.0005813576863147318
13544,907969,0.0005813576863147318
26924,907969,0.0005813576863147318
30534,907969,0.0005813576863147318
545598,6032,0.0005796970799565315
915640,48375,0.0005783661617897451
151821,18568,0.0005782840889878571
213633,48369,0.000577330298256129
26002,606214,0.0005763113731518388
6032,606230,0.0005746387178078294
213625,6032,0.0005739097250625491
151815,932812,0.000573822355363518
213625,538923,0.0005723533104173839
48369,680152,0.0005714775761589408
151821,457,0.0005702239577658474
110187,908786,0.000568372430279851
936693,213629,0.0005667469813488424
213628,538923,0.0005629907245747745
213627,680152,0.0005604223115369678
545597,680152,0.0005604223115369678
904144,680152,0.0005604223115369678
916110,680152,0.0005604223115369678
908786,680152,0.0005604223115369678
213642,680152,0.0005604223115369678
213636,680152,0.0005604223115369678
151828,680152,0.0005604223115369678
278,680152,0.0005604223115369678
921558,680152,0.0005604223115369678
151815,680152,0.0005604223115369678
110187,680152,0.0005604223115369678
919137,680152,0.0005604223115369678
26008,680152,0.0005604223115369678
933442,680152,0.0005604223115369678
606230,680152,0.0005604223115369678
587317,680152,0.0005604223115369678
918537,680152,0.0005604223115369678
6032,904144,0.0005588811472989619
921558,904144,0.0005587963969446719
500057,213630,0.0005549446796067059
545602,213630,0.0005531411152333021
18568,213624,0.0005513870855793357
933457,26372,0.0005510957562364638
48369,587317,0.0005509586771950126
213628,587317,0.0005509586771950126
213624,587317,0.0005509586771950126
151828,587317,0.0005509586771950126
151821,587317,0.0005509586771950126
151815,587317,0.0005509586771950126
26924,587317,0.0005509586771950126
30534,587317,0.0005509586771950126
213630,587317,0.0005509586771950126
26768,587317,0.0005509586771950126
26220,587317,0.0005509586771950126
26076,587317,0.0005509586771950126
25032,587317,0.0005509586771950126
16920,587317,0.0005509586771950126
13544,587317,0.0005509586771950126
213629,587317,0.0005509586771950126
538923,587317,0.0005509586771950126
213633,587317,0.0005509586771950126
278,587317,0.0005509586771950126
545597,587317,0.0005509586771950126
545598,587317,0.0005509586771950126
582893,587317,0.0005509586771950126
606214,587317,0.0005509586771950126
680152,587317,0.0005509586771950126
904144,587317,0.0005509586771950126
907967,587317,0.0005509586771950126
908786,587317,0.0005509586771950126
919137,587317,0.0005509586771950126
921558,587317,0.0005509586771950126
932812,587317,0.0005509586771950126
933457,587317,0.0005509586771950126
900087600,587317,0.0005509586771950126
1325,587317,0.0005509586771950126
213625,587317,0.0005509586771950126
680152,213630,0.0005493237404152751
18568,500056,0.0005469319294206798
606214,582893,0.0005464563728310168
545598,915640,0.0005462388508021832
213629,13544,0.0005457121878862381
900087600,151815,0.0005400259979069233
213631,6032,0.0005386390257626772
151821,213625,0.0005369246355257928
13544,904144,0.000536724750418216
151815,606214,0.0005359636852517724
26768,48375,0.0005351540166884661
213642,582893,0.000534121529199183
213625,151821,0.0005329869454726577
26924,25032,0.0005325191887095571
908786,151815,0.000530083489138633
500057,915640,0.0005288071115501225
900087600,457,0.0005280805635266006
213626,911753,0.0005248389206826687
26076,911753,0.0005241631879471242
545598,911753,0.0005241631879471242
545597,911753,0.0005241631879471242
213630,911753,0.0005241631879471242
213627,911753,0.0005241631879471242
213625,911753,0.0005241631879471242
213624,911753,0.0005241631879471242
26008,911753,0.0005241631879471242
25032,911753,0.0005241631879471242
151828,911753,0.0005241631879471242
151821,911753,0.0005241631879471242
918537,911753,0.0005241631879471242
151815,911753,0.0005241631879471242
48375,911753,0.0005241631879471242
16920,911753,0.0005241631879471242
606214,911753,0.0005241631879471242
278,911753,0.0005241631879471242
1325,911753,0.0005241631879471242
13544,911753,0.0005241631879471242
916110,911753,0.0005241631879471242
30534,911753,0.0005241631879471242
933442,911753,0.0005241631879471242
908786,911753,0.0005241631879471242
921558,911753,0.0005241631879471242
919137,911753,0.0005241631879471242
932812,911753,0.0005241631879471242
26076,213631,0.000523781927768141
457,26768,0.0005236623692326248
26924,48375,0.0005194848636165261
213627,545598,0.000515931926202029
933442,919137,0.0005149525823071599
907970,6032,0.0005087221506983042
500057,213624,0.0005053752101957798
545597,151815,0.0004994404735043645
26768,26924,0.0004978491924703121
538923,500056,0.0004947141278535128
919137,915640,0.0004914993769489229
933442,915640,0.0004914993769489229
916110,915640,0.0004914993769489229
921558,915640,0.0004914993769489229
932812,915640,0.0004914993769489229
538923,915640,0.0004914993769489229
110187,915640,0.0004914993769489229
213642,915640,0.0004914993769489229
213636,915640,0.0004914993769489229
278,915640,0.0004914993769489229
213633,915640,0.0004914993769489229
936693,915640,0.0004914993769489229
213624,915640,0.0004914993769489229
908786,915640,0.0004914993769489229
16920,915640,0.0004914993769489229
151828,915640,0.0004914993769489229
900087600,915640,0.0004914993769489229
26008,915640,0.0004914993769489229
26076,915640,0.0004914993769489229
907969,915640,0.0004914993769489229
151815,915640,0.0004914993769489229
26372,915640,0.0004914993769489229
30534,915640,0.0004914993769489229
918537,915640,0.0004914993769489229
151821,1325,0.0004914485616609454
932812,6032,0.000490124337375164
110187,26008,0.00048666613292880356
680152,538923,0.000485092808958143
606230,213636,0.00048163667088374496
6032,25032,0.0004804186464753002
151821,904144,0.000478846748592332
213627,907967,0.00047729292418807745
213630,907967,0.00047729292418807745
932812,907967,0.00047729292418807745
907969,907967,0.00047729292418807745
213633,907967,0.00047729292418807745
587317,907967,0.00047729292418807745
545602,907967,0.00047729292418807745
545598,907967,0.00047729292418807745
545597,907967,0.00047729292418807745
213626,907967,0.00047729292418807745
30534,907967,0.00047729292418807745
908786,907967,0.00047729292418807745
110187,907967,0.00047729292418807745
278,907967,0.00047729292418807745
1325,907967,0.00047729292418807745
16920,907967,0.00047729292418807745
933442,907967,0.00047729292418807745
26008,907967,0.00047729292418807745
26372,907967,0.00047729292418807745
921558,907967,0.00047729292418807745
500057,907967,0.00047729292418807745
919137,907967,0.00047729292418807745
151815,907967,0.00047729292418807745
151828,907967,0.00047729292418807745
916110,907967,0.00047729292418807745
213624,907967,0.00047729292418807745
912509,907967,0.00047729292418807745
538923,907967,0.00047729292418807745
213625,213631,0.00047526281559839845
919137,918537,0.0004732349480036646
545598,213625,0.0004726960323750973
911753,904144,0.00047166645526885986
48375,1325,0.00046786744496785104
587317,213627,0.00046553282300010324
48375,26372,0.00046517554437741637
500057,500056,0.00046216772170737386
907967,213628,0.0004617607919499278
13544,916110,0.00045827304711565375
1325,151821,0.0004575438506435603
26768,26372,0.00045743052032776177
25032,904144,0.00045326832332648337
213624,30534,0.00045119132846593857
916110,500056,0.00045042819692753255
918537,500056,0.00045042819692753255
919137,500056,0.00045042819692753255
921558,500056,0.00045042819692753255
6032,500056,0.00045042819692753255
932812,500056,0.00045042819692753255
30534,500056,0.00045042819692753255
48375,500056,0.00045042819692753255
278,500056,0.00045042819692753255
933442,500056,0.00045042819692753255
151815,500056,0.00045042819692753255
908786,500056,0.00045042819692753255
213642,500056,0.00045042819692753255
907969,500056,0.00045042819692753255
16920,500056,0.00045042819692753255
25032,500056,0.00045042819692753255
213630,500056,0.00045042819692753255
26008,500056,0.00045042819692753255
213627,500056,0.00045042819692753255
26076,500056,0.00045042819692753255
213625,500056,0.00045042819692753255
606214,500056,0.00045042819692753255
545598,500056,0.00045042819692753255
151828,500056,0.00045042819692753255
151821,500056,0.00045042819692753255
904144,500056,0.00045042819692753255
545597,500056,0.00045042819692753255
26002,904144,0.00045034009963274
933457,213624,0.0004492700390983373
915640,582893,0.0004489971324801445
213631,606214,0.00044458339107222855
538923,26372,0.0004439678741618991
26076,457,0.0004408959939610213
606214,538923,0.000437709764810279
912509,606230,0.0004368057707324624
151815,538923,0.0004344219632912427
25032,13544,0.0004340374143794179
916110,213627,0.00043331662891432643
26008,13544,0.0004285176401026547
606230,110187,0.0004280843131709844
151828,213627,0.0004262300208210945
26220,213626,0.0004241180722601712
151815,919137,0.00042240688344463706
213629,912509,0.0004215500666759908
933442,545598,0.00041975401109084487
213636,213628,0.0004175693611614406
907969,26768,0.00041578555828891695
213627,1325,0.0004156428622081876
213642,606214,0.0004065177927259356
25032,48375,0.00040569723933003843
907969,213631,0.0004048447881359607
933457,151828,0.00040347917820326984
25032,545598,0.00040261485264636576
457,213624,0.00039542641025036573
213636,213631,0.0003954115090891719
911753,6032,0.00039224346983246505
26372,213628,0.0003915875859092921
908786,6032,0.00039052352076396346
500056,213627,0.00038665716419927776
907967,213627,0.00038665716419927776
26008,213627,0.00038665716419927776
26076,213627,0.00038665716419927776
213628,213627,0.00038665716419927776
26220,213627,0.00038665716419927776
26372,213627,0.00038665716419927776
213629,213627,0.00038665716419927776
213631,213627,0.00038665716419927776
26768,213627,0.00038665716419927776
904144,213627,0.00038665716419927776
680152,213627,0.00038665716419927776
26924,213627,0.00038665716419927776
606230,213627,0.00038665716419927776
606214,213627,0.00038665716419927776
213633,213627,0.00038665716419927776
582893,213627,0.00038665716419927776
48369,213627,0.00038665716419927776
110187,213627,0.00038665716419927776
213636,213627,0.00038665716419927776
545602,213627,0.00038665716419927776
538923,213627,0.00038665716419927776
213642,213627,0.00038665716419927776
151815,213627,0.00038665716419927776
213625,213627,0.00038665716419927776
213626,213627,0.00038665716419927776
26002,213627,0.00038665716419927776
933457,213627,0.00038665716419927776
918537,213627,0.00038665716419927776
16920,213627,0.00038665716419927776
912509,213627,0.00038665716419927776
6032,213627,0.00038665716419927776
900087600,213627,0.00038665716419927776
907970,213627,0.00038665716419927776
907969,213627,0.00038665716419927776
911753,213627,0.00038665716419927776
457,213627,0.00038665716419927776
278,213627,0.00038665716419927776
936693,213627,0.00038665716419927776
30534,936693,0.0003837738186120987
26008,48375,0.0003793520445469767
918537,457,0.0003775811055675149
213627,26372,0.0003772969066631049
213625,26372,0.0003772969066631049
151828,26372,0.0003772969066631049
213636,26372,0.0003772969066631049
6032,26372,0.0003772969066631049
545597,26372,0.0003772969066631049
545598,26372,0.0003772969066631049
582893,26372,0.0003772969066631049
606214,26372,0.0003772969066631049
606230,26372,0.0003772969066631049
904144,26372,0.0003772969066631049
907967,26372,0.0003772969066631049
908786,26372,0.0003772969066631049
916110,26372,0.0003772969066631049
151821,26372,0.0003772969066631049
457,26372,0.0003772969066631049
918537,26372,0.0003772969066631049
278,26372,0.0003772969066631049
933442,26372,0.0003772969066631049
13544,26372,0.0003772969066631049
16920,26372,0.0003772969066631049
921558,26372,0.0003772969066631049
919137,26372,0.0003772969066631049
25032,26372,0.0003772969066631049
26220,26372,0.0003772969066631049
30534,26372,0.0003772969066631049
915640,26372,0.0003772969066631049
48369,26372,0.0003772969066631049
110187,26372,0.0003772969066631049
13544,908786,0.0003746233705896884
16920,213625,0.00037254515336826444
933442,457,0.00037167922710068524
919137,457,0.00037167922710068524
545598,457,0.00037167922710068524
545597,457,0.00037167922710068524
16920,457,0.00037167922710068524
908786,457,0.00037167922710068524
932812,457,0.00037167922710068524
921558,457,0.00037167922710068524
916110,457,0.00037167922710068524
545602,457,0.00037167922710068524
213627,457,0.00037167922710068524
26008,457,0.00037167922710068524
151815,457,0.00037167922710068524
1325,457,0.00037167922710068524
26372,457,0.00037167922710068524
278,457,0.00037167922710068524
151828,457,0.00037167922710068524
110187,457,0.00037167922710068524
213625,457,0.00037167922710068524
213633,457,0.00037167922710068524
213630,457,0.00037167922710068524
213626,457,0.00037167922710068524
30534,457,0.00037167922710068524
932812,26924,0.00036550729419104755
919137,606230,0.00036320011713542044
933457,1325,0.00036319525679573417
26372,151815,0.0003600385971367359
48369,933457,0.0003570087719708681
919137,606214,0.0003569439868442714
916110,606214,0.0003569439868442714
1325,606214,0.0003569439868442714
933457,606214,0.0003569439868442714
900087600,606214,0.0003569439868442714
907970,606214,0.0003569439868442714
911753,606214,0.0003569439868442714
912509,606214,0.0003569439868442714
26008,606214,0.0003569439868442714
151828,606214,0.0003569439868442714
26768,606214,0.0003569439868442714
213626,606214,0.0003569439868442714
213627,606214,0.0003569439868442714
213628,606214,0.0003569439868442714
213629,606214,0.0003569439868442714
213636,606214,0.0003569439868442714
26372,606214,0.0003569439868442714
500056,606214,0.0003569439868442714
500057,606214,0.0003569439868442714
545602,606214,0.0003569439868442714
587317,606214,0.0003569439868442714
16920,606214,0.0003569439868442714
606230,606214,0.0003569439868442714
907969,606214,0.0003569439868442714
110187,606214,0.0003569439868442714
26076,932812,0.00035055738408118486
500056,213624,0.0003499889571685344
30534,919137,0.0003491237002890557
582893,25032,0.0003474272962193936
26002,151821,0.00034005322959274054
916110,213625,0.0003398118424229324
911753,213626,0.00033865534351207316
26008,606230,0.0003385785093996674
26076,213626,0.0003382193099241704
25032,213626,0.0003382193099241704
26768,213626,0.0003382193099241704
457,213626,0.0003382193099241704
30534,213626,0.0003382193099241704
48369,213626,0.0003382193099241704
278,213626,0.0003382193099241704
907969,213626,0.0003382193099241704
582893,213626,0.0003382193099241704
908786,213626,0.0003382193099241704
538923,213626,0.0003382193099241704
932812,213626,0.0003382193099241704
921558,213626,0.0003382193099241704
151828,213626,0.0003382193099241704
213624,213626,0.0003382193099241704
213627,213626,0.0003382193099241704
907967,213626,0.0003382193099241704
151821,213626,0.0003382193099241704
904144,213626,0.0003382193099241704
606214,213626,0.0003382193099241704
213633,213626,0.0003382193099241704
48375,213626,0.0003382193099241704
213642,213626,0.0003382193099241704
545598,213626,0.0003382193099241704
936693,213626,0.0003382193099241704
