product_id,baseline,baseline_mae,baseline_seed,graph2vec_lstm_mae,graph2vec_lstm_seed,graph2vec_lstm_pct_improvement,gcn_lstm_mae,gcn_lstm_seed,gcn_lstm_pct_improvement,gat_lstm_mae,gat_lstm_seed,gat_lstm_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
545598,lstm_baseline,6.894890202416314,618626816,7.393204152973649,23616558,-7.227293487323417,6.899350428113751,555555,-0.06468885749440306,6.739438278223175,1000,2.2545960795526665,gat_lstm,6.739438278223175,True,2.2545960795526665
545602,lstm_baseline,10.138782158396602,13451285,9.73222701378118,5219788,4.0099011721908395,9.600321401957594,555555,5.310901723961717,9.788037044550078,213626,3.4594402795807953,gcn_lstm,9.600321401957594,True,5.310901723961717
582893,lstm_baseline,10.576963081858516,42,8.764591106791901,42,17.13508840902711,10.948972154968704,23616558,-3.517163388309959,9.67200092552534,907969,8.555973480566985,graph2vec_lstm,8.764591106791901,True,17.13508840902711
587317,lstm_baseline,4.537842152165432,907969,4.667662015927383,555555,-2.860828107473988,4.557277289870518,23616558,-0.42829029863482043,4.592063959907083,213626,-1.1948808690001942,gcn_lstm,4.557277289870518,False,-0.42829029863482043
606214,lstm_baseline,6.490958438200109,5219788,6.765952833337722,555555,-4.236576119779724,6.39479836607291,13451285,1.4814464311046045,5.4313078238294015,555555,16.325025409722702,gat_lstm,5.4313078238294015,True,16.325025409722702
606230,lstm_baseline,5.471694734361437,5219788,5.568943915024303,618626816,-1.7773137096292315,5.903369716569489,42,-7.889237305166105,5.752488242255317,907969,-5.131746589051068,graph2vec_lstm,5.568943915024303,False,-1.7773137096292315
680152,lstm_baseline,8.96899975047392,13451285,8.156554726993337,13451285,9.058368224814075,9.378131953987229,1000,-4.561625765366874,9.465234771663068,13451285,-5.53277996426444,graph2vec_lstm,8.156554726993337,True,9.058368224814075
904144,lstm_baseline,8.34610312787536,555555,9.061171207552642,26008,-8.567688042207486,9.796927960090388,23616558,-17.38326030706932,9.644724808487238,1000,-15.559616993882806,graph2vec_lstm,9.061171207552642,False,-8.567688042207486
907967,lstm_baseline,13.967973921034073,13451285,13.913115557502298,5219788,0.39274388570531854,14.312316545473983,13451285,-2.4652295772214496,14.322234683566624,23616558,-2.5362358530686917,graph2vec_lstm,13.913115557502298,True,0.39274388570531854
907969,lstm_baseline,31.43366929596545,5219788,30.552866293713937,13451285,2.802100492813185,31.695299017663096,907969,-0.8323231985240277,34.051877289815664,618626816,-8.32931074383436,graph2vec_lstm,30.552866293713937,True,2.802100492813185
907970,lstm_baseline,7.070188541038363,213626,7.01951095481324,23616558,0.7167784272083954,7.176074657564849,23616558,-1.497642048891306,7.015722673702864,555555,0.7703594751307697,gat_lstm,7.015722673702864,True,0.7703594751307697
908786,lstm_baseline,12.574966286327324,26008,10.816225076812543,26008,13.986051091262555,10.41163594115014,5219788,17.203468350681458,10.825776527130524,907969,13.910095020283936,gcn_lstm,10.41163594115014,True,17.203468350681458
