product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid,train_time,infer_time
324,6269,42,no_emb,15,1,,,,,4.17448045399239,3.312393497505219,-0.9401019896362343,-0.008698892237747557,0.4934210526315789,7.9982,0.029
324,6269,1000,no_emb,15,1,,,,,4.414467768645309,3.476475058720003,-1.6189728251664468,-0.12801111893425476,0.46710526315789475,9.3888,0.026
324,6269,26008,no_emb,15,1,,,,,4.405734712592011,3.479097494210293,-1.6182457203763763,-0.12355248843089961,0.5197368421052632,7.9302,0.027
324,6269,907969,no_emb,15,1,,,,,4.563552582821101,3.595656136403871,-1.835147389569898,-0.20548774036516315,0.47368421052631576,9.5679,0.029
342,6269,42,no_emb,15,1,,,,,3.145658203581162,2.56291406664973,-0.24392754599159838,0.007583652606494851,0.48026315789473684,6.9222,0.024
342,6269,1000,no_emb,15,1,,,,,3.075634666384885,2.512129260434045,0.10476812544990988,0.051275009972272856,0.5131578947368421,7.3029,0.026
342,6269,26008,no_emb,15,1,,,,,3.141020312910962,2.536533869559469,-0.5361906091372172,0.010507889854390107,0.5197368421052632,7.1902,0.027
342,6269,907969,no_emb,15,1,,,,,3.1034506211410835,2.541119390258602,0.08012049747448341,0.03403692541850856,0.506578947368421,7.4129,0.024
347,6269,42,no_emb,15,1,,,,,3.23040285345424,2.6081330774266736,0.45221757674528884,0.004528679112437262,0.5263157894736842,6.9496,0.028
347,6269,1000,no_emb,15,1,,,,,3.285837416222576,2.652343116749346,0.3994854246479234,-0.029929561413314598,0.47368421052631576,6.955,0.026
347,6269,26008,no_emb,15,1,,,,,3.4117621814877426,2.7743518580408657,0.5550550995698942,-0.1103832041824202,0.4934210526315789,6.8942,0.024
347,6269,907969,no_emb,15,1,,,,,3.2502266684390504,2.623383453858444,0.4027667824738945,-0.00772650423154575,0.5263157894736842,6.823,0.028
348,6269,42,no_emb,15,1,,,,,6.366736570045882,4.883769661382912,0.42387587455363057,-0.044917472416299065,0.5197368421052632,7.3615,0.026
348,6269,1000,no_emb,15,1,,,,,6.234002875162632,4.8269103029195,-0.11282235773560269,-0.0018027648424618903,0.5,7.2186,0.026
348,6269,26008,no_emb,15,1,,,,,6.195996747574678,4.786724625849256,-0.003877705997890896,0.010375150955912682,0.5131578947368421,7.2503,0.027
348,6269,907969,no_emb,15,1,,,,,6.327134315871849,4.856972113543866,-0.29625344860787484,-0.03195874922993758,0.5197368421052632,7.5947,0.029
