product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,ablate_z,node_feature_mode,rmse,mae,bias,r2_score,pocid
1325,6269,213626,spearman,30,1,0.7,,True,False,False,catch24,9.448937399731399,7.446390774125367,-5.300165636477128,7.911107802516324,0.5789473684210527
1325,6269,907969,spearman,30,1,0.6,,True,False,True,catch24,11.54705733192764,9.361374057196324,-8.18451375898972,10.16000062001033,0.4868421052631579
1325,6269,907969,spearman,30,1,0.6,,True,False,False,catch24,7.5682496993577235,6.123382948582469,0.9781280779371074,5.559502606308756,0.6381578947368421
1325,6269,907969,spearman,30,1,0.65,,True,False,False,catch24,8.899648887479614,6.682775120330013,-1.5990831555883869,6.520289012719408,0.5657894736842105
1325,6269,907969,spearman,30,1,0.7,,True,False,False,catch24,8.55988973961647,6.630065506579829,-2.4085382199754903,6.5395958014470645,0.506578947368421
1325,6269,5219788,spearman,30,1,0.6,,True,False,True,catch24,10.419564242500376,7.9596847303552565,-4.8710296263102615,8.417460710416568,0.45394736842105265
1325,6269,5219788,spearman,30,1,0.6,,True,False,False,catch24,7.336233976360847,5.62804922714732,-0.5704030304952384,5.2177300525910635,0.5921052631578947
1325,6269,5219788,spearman,30,1,0.65,,True,False,False,catch24,7.558088849267109,5.908849797217674,-1.1508299572015899,5.543964363238371,0.618421052631579
1325,6269,5219788,spearman,30,1,0.7,,True,False,False,catch24,10.121015990077364,8.025135947208778,-6.103317232692943,8.592621290014112,0.4868421052631579
1325,6269,13451285,spearman,30,1,0.6,,True,False,True,catch24,7.2732328747863235,5.659438507229674,0.04821739321440653,5.063530412504182,0.6052631578947368
1325,6269,13451285,spearman,30,1,0.6,,True,False,False,catch24,7.5088416598938,5.764556529475193,-0.6007883221495385,5.345757042853083,0.6118421052631579
1325,6269,13451285,spearman,30,1,0.65,,True,False,False,catch24,9.262342794211541,7.092808672026092,1.8337037781484766,6.862799509649412,0.5986842105263158
1325,6269,13451285,spearman,30,1,0.7,,True,False,False,catch24,8.583430993740494,6.5576563793070175,-2.251443287126379,6.4939904134785955,0.6381578947368421
1325,6269,23616558,spearman,30,1,0.6,,True,False,True,catch24,12.20433343586034,9.816632063560236,-8.503801300634745,10.682275058978917,0.4407894736842105
1325,6269,23616558,spearman,30,1,0.6,,True,False,False,catch24,7.902952720323842,6.252694675345826,-1.2948953497643565,5.838373866439467,0.6118421052631579
1325,6269,23616558,spearman,30,1,0.65,,True,False,False,catch24,8.20385464421017,6.403475356257819,-2.613148683036854,6.356083331928753,0.5789473684210527
1325,6269,23616558,spearman,30,1,0.7,,True,False,False,catch24,8.510075787696492,6.589461916412404,-4.74872803921793,7.089585382755829,0.631578947368421
1325,6269,618626816,spearman,30,1,0.6,,True,False,True,catch24,7.243133647857422,5.63591059516458,0.143107034022512,5.066321231225484,0.631578947368421
1325,6269,618626816,spearman,30,1,0.6,,True,False,False,catch24,8.185640147445437,6.210492792959307,-0.4243221700775857,5.751523814481941,0.6052631578947368
1325,6269,618626816,spearman,30,1,0.65,,True,False,False,catch24,7.46721486781581,5.874887640959297,-0.3139759886498545,5.280823341310193,0.6118421052631579
1325,6269,618626816,spearman,30,1,0.7,,True,False,False,catch24,7.518835501916162,5.765810435114343,-2.05274574273552,5.7140567954205475,0.6447368421052632
26002,6269,42,spearman,30,1,0.6,,True,False,True,catch24,29.582589707163542,20.064415289685616,-0.35973906672857947,19.89733344268532,0.5526315789473685
26002,6269,42,spearman,30,1,0.6,,True,False,False,catch24,49.50333759579783,28.929769235498764,-8.589460055033365,34.13147612053195,0.5723684210526315
26002,6269,42,spearman,30,1,0.65,,True,False,False,catch24,54.79127958007949,29.735792982812022,-19.427664089826198,39.686504058199304,0.5526315789473685
26002,6269,42,spearman,30,1,0.7,,True,False,False,catch24,51.50255997901162,26.681360640556985,-18.53957258174622,37.056513295081615,0.5394736842105263
26002,6269,1000,spearman,30,1,0.6,,True,False,True,catch24,29.272122667200595,21.268512145366543,2.929593311415778,20.685587697795874,0.5921052631578947
26002,6269,1000,spearman,30,1,0.6,,True,False,False,catch24,44.811430674192266,28.14025360306883,-5.53623270520977,30.824836914165783,0.5526315789473685
26002,6269,1000,spearman,30,1,0.65,,True,False,False,catch24,43.18013095095255,25.268433112724153,-9.711555527705773,30.335062635583757,0.5526315789473685
26002,6269,1000,spearman,30,1,0.7,,True,False,False,catch24,52.20971927325455,29.214274359684364,-13.669278659072576,36.82574789131651,0.4934210526315789
26002,6269,26008,spearman,30,1,0.6,,True,False,True,catch24,42.22769550075714,26.655215054555654,-10.043790764278835,30.288599205087195,0.5789473684210527
26002,6269,26008,spearman,30,1,0.6,,True,False,False,catch24,46.438472068447524,27.499643349180033,-12.022405217675601,33.09974817593767,0.5263157894736842
26002,6269,26008,spearman,30,1,0.65,,True,False,False,catch24,58.216245091963934,45.281547858044995,19.31370625464745,45.25693607415508,0.5394736842105263
26002,6269,26008,spearman,30,1,0.7,,True,False,False,catch24,57.88932389890247,32.75232187215409,-21.460579896382256,42.49788739158532,0.5723684210526315
26002,6269,555555,spearman,30,1,0.6,,True,False,True,catch24,39.19206105657809,23.8646405569089,-3.572821252486285,26.45539598063784,0.5921052631578947
26002,6269,555555,spearman,30,1,0.6,,True,False,False,catch24,54.21171433340004,31.699685371000005,-8.551994055704354,37.16877702337611,0.5263157894736842
26002,6269,555555,spearman,30,1,0.65,,True,False,False,catch24,52.49217981619708,32.35400438620374,-2.317365739859787,34.91393243961442,0.5789473684210527
26002,6269,555555,spearman,30,1,0.7,,True,False,False,catch24,52.52069061805121,28.784065533307643,-16.97611348769244,37.700390064275624,0.5394736842105263
26002,6269,213626,spearman,30,1,0.6,,True,False,True,catch24,32.01127093409408,20.086255640765422,-0.9677836692411136,21.269145294548675,0.5328947368421053
