seed,fp,product_id,n_test,rmse,mae,bias,r2,pocid,score
42,a6ce02c89c,453,153,4.460172628630538,3.7023502839546576,2.0468942805442936,-0.15107972499622946,0.5394736842105263,3.667397455440007
42,a6ce02c89c,457,153,6.326414802825931,5.244104695768138,3.2705576313671725,-0.3080302555744283,0.5328947368421053,5.291872983196793
42,a6ce02c89c,471,153,2.1134853517127605,1.8440823003747104,0.28240269948454466,0.021121539509919907,0.40789473684210525,1.588363925821194
42,a6ce02c89c,485,153,3.322342538850441,2.381898133388532,0.3968687717821084,-0.014470260787746936,0.46710526315789475,2.3558629957178803
42,a6ce02c89c,487,153,2.5916938180402584,2.0410130273282916,1.053556132939906,-0.23511727910334002,0.42105263157894735,2.0694891990871787
42,a6ce02c89c,493,153,2.333731684422318,1.6883697799997393,-0.9879952059462179,-0.2278731064054147,0.375,1.8359570886976484
42,a6ce02c89c,498,153,3.3354766578682398,2.541167951876821,-0.04904232695211772,0.007376625513132118,0.4473684210526316,2.3152908986413543
42,a6ce02c89c,513,153,8.098622072886803,6.299676065741021,2.5727017872473774,-0.3143925938998626,0.4605263157894737,6.2674054996905015
42,a6ce02c89c,514,153,4.729313137721846,3.4802179564447964,-0.3546535374681934,-0.08766805453368343,0.45394736842105265,3.3233744423391705
42,a6ce02c89c,596,153,4.659992522238464,2.9709595227553174,-0.3959404473600824,0.020564362743026532,0.48026315789473684,3.171721253648082
42,a6ce02c89c,611,153,2.0168499815404024,1.7913920996235866,0.48482800055952635,-0.07025302010517231,0.29605263157894735,1.5774800158159794
42,a6ce02c89c,612,153,2.0897145260681724,1.787885129062179,0.36452314822502385,-0.02456472920776731,0.46710526315789475,1.5829593323558868
42,a6ce02c89c,624,153,2.799539913137431,2.2303828636026073,0.6544644462516884,-0.031207504661613594,0.48026315789473684,2.1209817840322893
42,a6ce02c89c,625,153,2.238403360716124,1.7912813261443494,0.6230949327057483,-0.060945209581499515,0.45394736842105265,1.7227957450705864
