seed,product_id,n_test,rmse,mae,bias,r2,pocid
42,14895,153,5.1244005403977795,3.6436255936529123,-1.7868747718973097,-0.0970819621056227,0.5328947368421053
42,15149,153,2.6239256337371377,2.0025370300205703,-0.9687042370730755,-0.1499374339018018,0.4144736842105263
42,15405,153,2.7464803318355373,2.1087084670666774,-0.5596311983524584,0.018718410101644878,0.35526315789473684
42,16371,153,3.7761751843031273,3.5318180997582043,2.6088379980886685,-0.8590955868493293,0.17105263157894737
42,16758,153,2.2883630780895565,1.8784908750672746,-0.2676637785302268,-0.01690392012858677,0.34868421052631576
42,16920,153,11.131963397294328,9.570909723444702,5.795123163488955,-0.3496503754284126,0.5
42,16961,153,4.687777832168728,2.622411195067019,-1.393770587307955,-0.09723969207881611,0.3618421052631579
42,17978,153,8.041241224286077,5.5308972700359,-2.7333281283674675,-0.1284821646932499,0.34210526315789475
42,18537,153,5.618674563631137,3.9933234610004362,-0.6759757410272275,-0.017960080652371868,0.40131578947368424
42,18539,153,1.8405519817730183,1.6390707545420702,0.346162842379676,-0.03270045667950727,0.34210526315789475
42,18544,153,2.2442317607668114,1.8568454933127547,-0.10800826695619845,-0.02199310159990686,0.40131578947368424
42,18568,153,21.81743377392671,17.36806904996922,-4.089055818280364,-0.035388508495267645,0.375
42,18594,153,2.6977502263418134,2.259969773440579,-0.025709916758381465,0.010136784502112084,0.3684210526315789
42,18605,153,7.677946997860109,4.83188099000189,-2.4429474361971315,-0.11966360800889042,0.4144736842105263
42,18607,153,12.100185255448599,8.627888528496221,-1.2381442928918047,-0.028176050102252104,0.26973684210526316
42,18611,153,3.6389072772998388,2.9576468872868156,0.7162427341236788,-0.04552005632371037,0.40789473684210525
42,19467,153,3.9128335751656045,3.308935792325369,0.5573029353532916,0.012470846420312487,0.4407894736842105
42,19500,153,3.8761081322228734,2.9653619358352588,0.9429633853092693,0.06515485484036587,0.4407894736842105
42,19501,153,4.194171595476828,3.240922008854112,1.1595772310020098,-0.08924608752884367,0.3881578947368421
42,19533,153,7.177295325911224,6.067712685202851,3.2919294188906942,-0.21513559054245168,0.5394736842105263
42,19538,153,6.088291915916098,5.174927983019087,4.1060958512468275,-0.7023837251881664,0.42105263157894735
42,19551,153,1.950416029073677,1.5441918339994218,-0.43167896929130056,-0.07476474808726485,0.3355263157894737
42,19563,153,3.9423292381632,2.9945709549523647,-0.14030470723420188,-0.014736896716630143,0.3618421052631579
42,19615,153,3.7287541930653467,2.988098799013624,-0.21965820337432662,-0.003525945333913816,0.3881578947368421
42,19626,153,2.5679333007815965,2.0827812690750447,0.7808872352238574,-0.0870046768881847,0.3815789473684211
42,20039,153,2.263661424357345,1.8522383548270642,0.5119365818944632,-0.0481242590252664,0.45394736842105265
42,20043,153,2.4345648721572926,1.9111613097533682,-0.13407717849694045,0.00634783013578788,0.4276315789473684
42,20082,153,3.8835004369667616,2.853868424356763,-0.684970045644863,-0.03836037508175627,0.375
42,20184,153,3.7803824985312264,2.893689694844819,-0.5610097889222351,-0.020302208590204485,0.3223684210526316
42,20207,153,2.294936897629797,1.8039256386897142,-0.4944042436827242,-0.04744960356725003,0.40131578947368424
42,20225,153,2.2697703160807,1.9385337108880087,-0.040934195900275035,0.0071146409701711155,0.40789473684210525
42,20226,153,2.46901047489468,2.0112783765675974,0.24640828828796063,0.005910401373778185,0.4342105263157895
42,20230,153,2.3732943461119285,1.9542156652687421,0.5711596728929507,-0.08325639906498461,0.3815789473684211
42,20248,153,1.6088966038862418,1.2554944833509283,-0.46548595167452994,-0.09543941596030714,0.3618421052631579
42,20253,153,1.9069865867796252,1.7176292934059318,0.5053185818631665,-0.07434714262175568,0.3618421052631579
42,20404,153,2.3758732027463085,2.120250602271043,1.214412887598954,-0.404443831054939,0.34868421052631576
42,20405,153,2.939084584078105,2.2236536156410485,0.2179232590825729,-0.014356908277329161,0.4276315789473684
42,20602,153,2.4497414152558328,2.021234218591179,-0.4079005390990014,-0.02651631179881031,0.40789473684210525
