product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,ablate_z,step,n_nodes,src_node,tgt_node,edge_weight
278,6269,42,spearman,15,1,0.82,,False,29,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,30,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,31,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,32,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,33,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,34,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,35,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,36,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,37,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,38,2,0,1,0.8228985667228699
278,6269,42,spearman,15,1,0.82,,False,38,2,1,0,0.8228985667228699
278,6269,42,spearman,15,1,0.82,,False,39,2,0,1,0.8255230784416199
278,6269,42,spearman,15,1,0.82,,False,39,2,1,0,0.8255230784416199
278,6269,42,spearman,15,1,0.82,,False,40,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,41,1,0,0,1.0
278,6269,42,spearman,15,1,0.82,,False,42,2,0,1,0.8479897379875183
