Step,X,Predicted_Y_Scaled,Predicted_Y_Unscaled,day_of_week_Unscaled,doy_Unscaled,is_thanksgiving_Unscaled,is_christmas_Unscaled,is_weekend_Unscaled,rolling_mean_3_Unscaled,rolling_mean_5_Unscaled,day_of_week_Scaled,doy_Scaled,is_thanksgiving_Scaled,is_christmas_Scaled,is_weekend_Scaled,rolling_mean_3_Scaled,rolling_mean_5_Scaled
125,"[[0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733], [0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308], [0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714], [0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839], [0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537], [0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764], [0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965]]",0.4672126770019531,34.57373809814453,4.0,26.0,0.0,0.0,0.0,25.1595516204834,27.16080665588379,0.6666666666666666,0.07142857142857144,0.0,0.0,0.0,0.41932586034138997,0.4526801109313965
126,"[[0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308], [0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714], [0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839], [0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537], [0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764], [0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965], [0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235]]",0.5686830282211304,42.08254408836365,5.0,26.999999999999996,0.0,0.0,1.0,28.656206130981445,26.72482681274414,0.8333333333333333,0.07417582417582418,0.0,0.0,1.0,0.4776034355163574,0.44541378021240235
127,"[[0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714], [0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839], [0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537], [0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764], [0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965], [0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235], [0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989]]",0.49214357137680054,36.41862428188324,6.0,28.0,0.0,0.0,1.0,34.87188720703125,30.426986694335938,1.0,0.07692307692307693,0.0,0.0,1.0,0.5811981201171875,0.5071164449055989
128,"[[0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839], [0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537], [0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764], [0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965], [0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235], [0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989], [0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359]]",0.3140326738357544,23.238417863845825,0.0,29.0,0.0,0.0,0.0,37.69163513183594,32.893959045410156,0.0,0.07967032967032968,0.0,0.0,0.0,0.6281939188639323,0.5482326507568359
129,"[[0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537], [0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764], [0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965], [0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235], [0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989], [0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359], [0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075]]",0.3208564519882202,23.743377447128296,1.0,30.000000000000004,0.0,0.0,0.0,33.9131965637207,32.85454177856445,0.16666666666666666,0.08241758241758243,0.0,0.0,0.0,0.5652199427286784,0.5475756963094075
130,"[[0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764], [0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965], [0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235], [0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989], [0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359], [0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075], [0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845]]",0.31133031845092773,23.038443565368652,2.0,31.0,0.0,0.0,0.0,27.800140380859375,32.0113410949707,0.3333333333333333,0.08516483516483517,0.0,0.0,0.0,0.46333567301432294,0.533522351582845
131,"[[0.37782949209213257, 0.6666666666666666, 0.07142857142857144, 0.0, 0.0, 0.0, 0.41932586034138997, 0.4526801109313965], [0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235], [0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989], [0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359], [0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075], [0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845], [0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475]]",0.3720187544822693,27.529387831687927,3.0,32.0,0.0,0.0,0.0,23.34008026123047,29.704280853271484,0.5,0.08791208791208792,0.0,0.0,0.0,0.3890013376871745,0.49507134755452475
132,"[[0.4672126770019531, 0.8333333333333333, 0.07417582417582418, 0.0, 0.0, 1.0, 0.4776034355163574, 0.44541378021240235], [0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989], [0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359], [0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075], [0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845], [0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475], [0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758]]",0.46091702580451965,34.107859909534454,4.0,33.0,0.0,0.0,0.0,24.770402908325195,26.793651580810547,0.6666666666666666,0.09065934065934067,0.0,0.0,0.0,0.4128400484720866,0.4465608596801758
133,"[[0.5686830282211304, 1.0, 0.07692307692307693, 0.0, 0.0, 1.0, 0.5811981201171875, 0.5071164449055989], [0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359], [0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075], [0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845], [0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475], [0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758], [0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354]]",0.5607401728630066,41.49477279186249,5.0,34.0,0.0,0.0,1.0,28.225229263305664,26.331497192382812,0.8333333333333333,0.09340659340659341,0.0,0.0,1.0,0.47042048772176104,0.43885828653971354
134,"[[0.49214357137680054, 0.0, 0.07967032967032968, 0.0, 0.0, 0.0, 0.6281939188639323, 0.5482326507568359], [0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075], [0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845], [0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475], [0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758], [0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354], [0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617]]",0.4828156530857086,35.72835832834244,6.0,35.0,0.0,0.0,1.0,34.37733840942383,29.982769012451172,1.0,0.09615384615384616,0.0,0.0,1.0,0.5729556401570638,0.49971281687418617
135,"[[0.3140326738357544, 0.16666666666666666, 0.08241758241758243, 0.0, 0.0, 0.0, 0.5652199427286784, 0.5475756963094075], [0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845], [0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475], [0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758], [0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354], [0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617], [0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461]]",0.30579447746276855,22.628791332244873,0.0,36.0,0.0,0.0,0.0,37.11033248901367,32.379764556884766,0.0,0.09890109890109891,0.0,0.0,0.0,0.6185055414835612,0.5396627426147461
136,"[[0.3208564519882202, 0.3333333333333333, 0.08516483516483517, 0.0, 0.0, 0.0, 0.46333567301432294, 0.533522351582845], [0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475], [0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758], [0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354], [0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617], [0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461], [0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279]]",0.31318217515945435,23.17548096179962,1.0,37.0,0.0,0.0,0.0,33.283973693847656,32.29783248901367,0.16666666666666666,0.10164835164835166,0.0,0.0,0.0,0.5547328948974609,0.5382972081502279
137,"[[0.31133031845092773, 0.5, 0.08791208791208792, 0.0, 0.0, 0.0, 0.3890013376871745, 0.49507134755452475], [0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758], [0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354], [0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617], [0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461], [0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279], [0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575]]",0.3036513328552246,22.47019863128662,2.0,38.0,0.0,0.0,0.0,27.17754364013672,31.427051544189453,0.3333333333333333,0.1043956043956044,0.0,0.0,0.0,0.4529590606689453,0.5237841924031575
138,"[[0.3720187544822693, 0.6666666666666666, 0.09065934065934067, 0.0, 0.0, 0.0, 0.4128400484720866, 0.4465608596801758], [0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354], [0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617], [0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461], [0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279], [0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575], [0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484]]",0.3643094003200531,26.95889562368393,3.0,39.0,0.0,0.0,0.0,22.75815773010254,29.09952163696289,0.5,0.10714285714285715,0.0,0.0,0.0,0.3793026288350423,0.48499202728271484
139,"[[0.46091702580451965, 0.8333333333333333, 0.09340659340659341, 0.0, 0.0, 1.0, 0.47042048772176104, 0.43885828653971354], [0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617], [0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461], [0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279], [0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575], [0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484], [0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296]]",0.4529213607311249,33.51618069410324,4.0,40.0,0.0,0.0,0.0,24.20152473449707,26.192346572875977,0.6666666666666666,0.1098901098901099,0.0,0.0,0.0,0.40335874557495116,0.43653910954793296
140,"[[0.5607401728630066, 1.0, 0.09615384615384616, 0.0, 0.0, 1.0, 0.5729556401570638, 0.49971281687418617], [0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461], [0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279], [0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575], [0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484], [0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296], [0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604]]",0.5509581565856934,40.77090358734131,5.0,41.0,0.0,0.0,1.0,27.64842414855957,25.749908447265625,0.8333333333333333,0.11263736263736264,0.0,0.0,1.0,0.4608070691426595,0.4291651407877604
141,"[[0.4828156530857086, 0.0, 0.09890109890109891, 0.0, 0.0, 0.0, 0.6185055414835612, 0.5396627426147461], [0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279], [0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575], [0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484], [0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296], [0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604], [0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204]]",0.4717978835105896,34.91304337978363,6.0,42.0,0.0,0.0,1.0,33.748661041259766,29.378332138061523,1.0,0.11538461538461539,0.0,0.0,1.0,0.5624776840209961,0.48963886896769204
142,"[[0.30579447746276855, 0.16666666666666666, 0.10164835164835166, 0.0, 0.0, 0.0, 0.5547328948974609, 0.5382972081502279], [0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575], [0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484], [0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296], [0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604], [0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204], [0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677]]",0.29636943340301514,21.93133807182312,0.0,43.0,0.0,0.0,0.0,36.40004348754883,31.725845336914066,0.0,0.11813186813186814,0.0,0.0,0.0,0.6066673914591472,0.5287640889485677
143,"[[0.31318217515945435, 0.3333333333333333, 0.1043956043956044, 0.0, 0.0, 0.0, 0.4529590606689453, 0.5237841924031575], [0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484], [0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296], [0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604], [0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204], [0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677], [0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604]]",0.304618775844574,22.541789412498474,1.0,44.0,0.0,0.0,0.0,32.53842544555664,31.61807250976563,0.16666666666666666,0.1208791208791209,0.0,0.0,0.0,0.5423070907592773,0.5269678751627604
144,"[[0.3036513328552246, 0.5, 0.10714285714285715, 0.0, 0.0, 0.0, 0.3793026288350423, 0.48499202728271484], [0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296], [0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604], [0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204], [0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677], [0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604], [0.304618775844574, 0.3333333333333333, 0.12362637362637363, 0.0, 0.0, 0.0, 0.4410342852274577, 0.5122442245483398]]",0.29540756344795227,21.860159695148468,2.0,45.0,0.0,0.0,0.0,26.46205711364746,30.73465347290039,0.3333333333333333,0.12362637362637363,0.0,0.0,0.0,0.4410342852274577,0.5122442245483398
145,"[[0.3643094003200531, 0.6666666666666666, 0.1098901098901099, 0.0, 0.0, 0.0, 0.40335874557495116, 0.43653910954793296], [0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604], [0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204], [0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677], [0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604], [0.304618775844574, 0.3333333333333333, 0.12362637362637363, 0.0, 0.0, 0.0, 0.4410342852274577, 0.5122442245483398], [0.29540756344795227, 0.5, 0.1263736263736264, 0.0, 0.0, 0.0, 0.3685182889302572, 0.4733907699584961]]",0.35619068145751953,26.358110427856445,3.0,46.00000000000001,0.0,0.0,0.0,22.11109733581543,28.403446197509766,0.5,0.1263736263736264,0.0,0.0,0.0,0.3685182889302572,0.4733907699584961
146,"[[0.4529213607311249, 0.8333333333333333, 0.11263736263736264, 0.0, 0.0, 1.0, 0.4608070691426595, 0.4291651407877604], [0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204], [0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677], [0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604], [0.304618775844574, 0.3333333333333333, 0.12362637362637363, 0.0, 0.0, 0.0, 0.4410342852274577, 0.5122442245483398], [0.29540756344795227, 0.5, 0.1263736263736264, 0.0, 0.0, 0.0, 0.3685182889302572, 0.4733907699584961], [0.35619068145751953, 0.6666666666666666, 0.12912087912087913, 0.0, 0.0, 0.0, 0.3931114196777344, 0.42534812291463214]]",0.4445682764053345,32.89805245399475,4.0,47.0,0.0,0.0,0.0,23.586685180664062,25.52088737487793,0.6666666666666666,0.12912087912087913,0.0,0.0,0.0,0.3931114196777344,0.42534812291463214
147,"[[0.5509581565856934, 1.0, 0.11538461538461539, 0.0, 0.0, 1.0, 0.5624776840209961, 0.48963886896769204], [0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677], [0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604], [0.304618775844574, 0.3333333333333333, 0.12362637362637363, 0.0, 0.0, 0.0, 0.4410342852274577, 0.5122442245483398], [0.29540756344795227, 0.5, 0.1263736263736264, 0.0, 0.0, 0.0, 0.3685182889302572, 0.4733907699584961], [0.35619068145751953, 0.6666666666666666, 0.12912087912087913, 0.0, 0.0, 0.0, 0.3931114196777344, 0.42534812291463214], [0.4445682764053345, 0.8333333333333333, 0.13186813186813187, 0.0, 0.0, 1.0, 0.45064620971679686, 0.4186314900716146]]",0.5408159494400024,40.02038025856018,5.0,48.0,0.0,0.0,1.0,27.038772583007812,25.117889404296875,0.8333333333333333,0.13186813186813187,0.0,0.0,1.0,0.45064620971679686,0.4186314900716146
148,"[[0.4717978835105896, 0.0, 0.11813186813186814, 0.0, 0.0, 0.0, 0.6066673914591472, 0.5287640889485677], [0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604], [0.304618775844574, 0.3333333333333333, 0.12362637362637363, 0.0, 0.0, 0.0, 0.4410342852274577, 0.5122442245483398], [0.29540756344795227, 0.5, 0.1263736263736264, 0.0, 0.0, 0.0, 0.3685182889302572, 0.4733907699584961], [0.35619068145751953, 0.6666666666666666, 0.12912087912087913, 0.0, 0.0, 0.0, 0.3931114196777344, 0.42534812291463214], [0.4445682764053345, 0.8333333333333333, 0.13186813186813187, 0.0, 0.0, 1.0, 0.45064620971679686, 0.4186314900716146], [0.5408159494400024, 1.0, 0.13461538461538464, 0.0, 0.0, 1.0, 0.5515363693237305, 0.47892831166585287]]",0.4606402516365051,34.08737862110138,6.0,49.00000000000001,0.0,0.0,1.0,33.09218215942383,28.735698699951172,1.0,0.13461538461538464,0.0,0.0,1.0,0.5515363693237305,0.47892831166585287
149,"[[0.29636943340301514, 0.16666666666666666, 0.1208791208791209, 0.0, 0.0, 0.0, 0.5423070907592773, 0.5269678751627604], [0.304618775844574, 0.3333333333333333, 0.12362637362637363, 0.0, 0.0, 0.0, 0.4410342852274577, 0.5122442245483398], [0.29540756344795227, 0.5, 0.1263736263736264, 0.0, 0.0, 0.0, 0.3685182889302572, 0.4733907699584961], [0.35619068145751953, 0.6666666666666666, 0.12912087912087913, 0.0, 0.0, 0.0, 0.3931114196777344, 0.42534812291463214], [0.4445682764053345, 0.8333333333333333, 0.13186813186813187, 0.0, 0.0, 1.0, 0.45064620971679686, 0.4186314900716146], [0.5408159494400024, 1.0, 0.13461538461538464, 0.0, 0.0, 1.0, 0.5515363693237305, 0.47892831166585287], [0.4606402516365051, 0.0, 0.13736263736263737, 0.0, 0.0, 0.0, 0.5944767634073893, 0.5174136479695638]]",0.2870787978172302,21.243831038475037,0.0,50.0,0.0,0.0,0.0,35.66860580444336,31.044818878173828,0.0,0.13736263736263737,0.0,0.0,0.0,0.5944767634073893,0.5174136479695638
