Node,Mean_Degree,Median_Degree,Std_Degree,Max_Degree,Zero_Degree_Windows,Mean_Betweenness,Mean_Eigenvector,Degree_Stability
298327,1.7611940298507462,1.0,1.935790144380868,14,175,0.0005497086295709557,0.0027821616304530136,0.9098015799632215
118007,2.175787728026534,1.0,2.3687316689425564,15,154,0.0011679011168320673,0.0027795572393529574,0.9185415854139298
501651,1.913764510779436,1.0,2.1890409065345966,21,146,0.0007731467140237759,0.0027658548656797283,0.8742439497713848
65646,1.802653399668325,1.0,2.1040574222409227,14,180,0.0009221150577168217,0.002754903440549724,0.8567469752221253
914730,1.966832504145937,1.0,1.9201889115893203,11,136,0.0007217902629630731,0.002751349056320278,1.0242858134514923
905,1.7064676616915422,1.0,1.9610827111232048,12,194,0.0007495129771165083,0.0027508032109161517,0.8701616461131878
48382,2.0829187396351574,1.0,2.2716998782146236,19,160,0.0008676262761653109,0.002747499150830948,0.9168946966380054
157927,1.814262023217247,1.0,2.1313413222291135,17,176,0.0005466143919016783,0.002743969810569608,0.8512261701274885
157974,1.8291873963515755,1.0,2.1942962024122337,25,184,0.0007693114132384532,0.0027391427805668733,0.8336062644040847
915544,1.5406301824212272,1.0,2.133890847755292,17,238,0.00047738377784436927,0.0027362720397910664,0.7219783356109811
20602,1.976782752902156,1.0,2.2803781066643927,17,168,0.0010818503670227645,0.00273516965990163,0.8668624200964057
627731,2.1625207296849087,1.0,2.49778441408685,17,149,0.0011030204386634783,0.0027346914849111672,0.8657721057781645
12710,2.2653399668325043,2.0,2.680791449342957,25,128,0.0009275575290563551,0.00273463419289964,0.8450234042464132
912364,1.9635157545605306,1.0,2.364467953013899,23,161,0.0006656598698918748,0.0027318852124263017,0.8304225260623476
937490,2.0182421227197347,1.0,2.44433868419827,22,165,0.0008930642102047857,0.002727005543294571,0.825676850347439
1325,2.257048092868988,2.0,2.4096122963900797,20,133,0.0009573193325251386,0.002726604947947224,0.9366812783274512
564557,1.978441127694859,1.0,2.410149811498046,27,175,0.0009368492570711492,0.0027247386972192953,0.8208754947520055
146555,1.9301919720767888,1.0,2.088448942596953,12,167,0.0011157849285174987,0.002720251780593303,0.9242182992961486
13255,1.845771144278607,1.0,1.9507436675315508,14,165,0.0007644643070161808,0.002717460296976157,0.9461836084174651
4857,2.0248756218905473,1.0,2.1256651931928614,14,157,0.0007860680934135342,0.0027135043097134223,0.9525799747651433
13254,1.8275290215588722,1.0,2.1355643721971673,14,189,0.0009566916583940953,0.0027095208639745993,0.8557552690982307
219741,1.9369817578772803,1.0,2.273798156036193,20,162,0.0007178909780367812,0.0027085144202604644,0.8518668352627936
3729,2.2470978441127696,2.0,2.222373203454996,17,120,0.0012166226866215436,0.0027054762713402867,1.01112078268921
26530,1.913764510779436,1.0,1.9914892527241115,12,154,0.0007301142306661684,0.0027025329722994594,0.9609667230161676
1739,1.9469320066334992,1.0,2.0845724968318358,16,166,0.0007121657492515665,0.002695988232732693,0.9339673577766584
56331,1.736318407960199,1.0,2.0880591680624074,15,198,0.0005094851138726693,0.002691330894826067,0.8315425726875655
79877,1.802653399668325,1.0,2.417293881400358,18,208,0.0007929894900059633,0.0026875577358645764,0.7457289145723944
110355,1.834162520729685,1.0,1.964619160184857,11,172,0.0006879958589041345,0.002682765297745201,0.9335922309923893
270075,1.7611940298507462,1.0,2.022924971412523,14,179,0.0006868368005856064,0.0026815069733526153,0.8706132696994134
630721,1.8159203980099503,1.0,2.052611152713527,14,181,0.0008169158731852977,0.0026787956714217076,0.8846836619652572
4872,2.0348258706467663,1.0,2.3051851052241537,17,166,0.0006881554132748401,0.0026717236554100673,0.8827130797021638
66261,1.8275290215588722,1.0,2.2659286983647946,17,183,0.0005778159511384309,0.002671615777162684,0.8065218281843639
803315,2.1509121061359866,2.0,2.5468306966858765,32,136,0.0009595442471824816,0.0026713311703314957,0.8445412816494179
1425,1.7213930348258706,1.0,1.9166694916054223,19,173,0.000506464162932467,0.002669224618889991,0.8981120956138688
26372,2.227197346600332,1.0,2.6522852137201105,24,151,0.000749990760779543,0.002665748936263676,0.839724528053747
218017,2.0049751243781095,2.0,2.0086814378552384,16,147,0.0009041940335579153,0.002663491364139601,0.9981498833483867
60016,1.8275290215588722,1.0,2.1105684544844503,17,176,0.0006616500973897743,0.002661766792122543,0.8658901154211212
132423,1.48424543946932,1.0,2.1318870764943547,19,280,0.0009633704334720815,0.002660074772912647,0.6962087690977938
4852,2.154228855721393,1.0,2.6330772330967784,26,154,0.0008111935467603143,0.0026594897815431784,0.8181380505148707
117950,1.7114427860696517,1.0,2.1292369894340855,14,217,0.0007169745352697021,0.0026578226902281513,0.8037784224011145
14596,2.132669983416252,2.0,2.3589167487936358,29,147,0.0007657891735513582,0.0026530646355696834,0.9040848701668703
87559,2.2587064676616917,1.0,2.583800083350301,15,149,0.0010255133047171701,0.002652471881797781,0.8741766595836397
3532,2.494195688225539,2.0,2.480681473302859,16,112,0.0012224006259990115,0.0026509454662849027,1.0054437301325103
500566,2.2255389718076284,1.0,2.4962083019963486,19,152,0.0012625375983417132,0.0026450707752687114,0.8915642394047649
155523,1.7114427860696517,1.0,2.05955728098506,24,183,0.0004948351149866343,0.00264269669712512,0.8309720210990604
2291,1.7844112769485905,1.0,2.250473864234858,17,208,0.0008699327528698079,0.0026410056727257892,0.792901164636998
59045,1.7512437810945274,1.0,1.96346673104504,14,175,0.000747075923128173,0.0026398741734381917,0.8919096179777216
29351,1.8656716417910448,1.0,2.3351518865608254,20,180,0.0009453861450753054,0.002638288854201539,0.7989474530773387
31733,1.8988391376451077,1.0,1.8886187830762224,17,132,0.0006584965115863805,0.0026378405610461525,1.0054062262845822
11236,1.9369817578772803,1.0,2.061092348646863,19,163,0.0007830574087143325,0.0026371050417006306,0.939779511264412
18537,2.1608623548922057,2.0,2.490245098254159,20,153,0.0007495018337993902,0.002636293970402942,0.8677273089038627
579994,1.8248299319727892,1.0,2.052440675434714,15,177,0.0006282485883905722,0.002632840228099893,0.8890980688665201
86716,1.771144278606965,1.0,2.3465927136865132,17,212,0.0005058782478505368,0.002631622566508246,0.7547695518618476
32180,2.537313432835821,2.0,2.8847142317063135,27,110,0.0012226471421415803,0.002628732136136329,0.8795688007012722
218076,2.0630182421227197,1.0,2.309259358339488,20,147,0.0007515674665431243,0.0026200994780176405,0.893364056762162
640026,1.703150912106136,1.0,2.2519068806493943,19,205,0.0006919238072487781,0.0026195061007573415,0.7563116235511284
13267,2.101160862354892,1.0,2.2596133995479923,16,154,0.0007252485190003425,0.0026118485909916566,0.9298721471795705
84023,1.7628524046434495,1.0,1.9192175946364733,15,174,0.0005497935021356365,0.002610313972067578,0.9185218103209675
19615,1.9154228855721394,1.0,1.9319632163322007,10,161,0.0008365378301992473,0.0026032789875545205,0.9914334574516092
103869,2.1393034825870645,2.0,2.4065618241322944,26,137,0.0006645940292313048,0.002600731500152309,0.8889422958977776
11492,2.175787728026534,1.0,2.879954884029451,24,148,0.0008726140816305086,0.0025994416834970568,0.755491061745975
47168,2.1028192371475956,2.0,2.4949784417978913,21,158,0.0007913289194983058,0.0025975350416510873,0.8428172258915563
57499,1.703150912106136,1.0,1.965651991077818,14,183,0.0005102480621605616,0.002589882160143496,0.8664515668699778
983332,2.0381426202321724,1.0,2.932101369442684,35,163,0.0005930691270535709,0.0025876694501770843,0.695110916138076
4862,2.076285240464345,1.0,2.1803018637668825,14,148,0.000785894351874624,0.0025776997281995143,0.9522881909550256
86663,1.923714759535655,1.0,2.728903970552144,32,167,0.0008591987735352986,0.0025772182321769513,0.7049378545071642
51892,2.0796019900497513,2.0,2.2402096207879,15,157,0.0009187403471028028,0.0025764178587632377,0.9283027301217645
1327,2.4975124378109452,2.0,2.381780717063109,15,105,0.0011722424927821159,0.0025756043606704683,1.0485860155213502
956116,1.5197132616487454,1.0,2.150803448327316,17,236,0.00044572385933445497,0.002575210827667201,0.7065760458354136
640020,1.560530679933665,1.0,1.9751946941768836,12,221,0.0005228215304284222,0.0025661258422439988,0.7900602325087003
25034,1.6036484245439468,1.0,2.2335716712009446,25,218,0.0004029613946759605,0.002565814127956127,0.7179716977538155
129793,1.7081260364842454,1.0,2.083907456183939,16,189,0.0007977789864409665,0.0025645058361755298,0.8196706790930955
915573,1.8258706467661692,1.0,2.3310992922437364,23,173,0.0008492429502736392,0.002564336339969388,0.7832625663847509
565853,1.7545605306799337,1.0,2.022950802127569,15,196,0.0005625611502740726,0.0025623809495180856,0.867323048886881
156751,1.8059701492537314,1.0,2.315961812477387,19,192,0.0007154708161533542,0.002560256260246594,0.7797893478340272
21175,2.155887230514096,1.0,2.3603083955159496,18,146,0.0008251741494329016,0.0025502160843344814,0.913388310072817
813655,2.200663349917081,2.0,2.410149811498046,19,153,0.001088754971371631,0.0025497910913652912,0.913077771614343
132366,2.1708126036484248,2.0,2.1669178200490493,14,126,0.000848759940363528,0.002546016416497907,1.0017927609602093
88916,1.9618573797678276,1.0,2.045957353440506,13,156,0.0011436277016434735,0.0025432504818458045,0.9588898749868912
662690,1.9834162520729686,1.0,2.276797000458043,14,175,0.0006821204387054873,0.002542718758065883,0.8711393858477899
12218,2.154228855721393,1.0,2.59756765815057,29,146,0.0010208475373836212,0.002540377740437138,0.8293222144723738
97113,1.8524046434494195,1.0,2.2585250375819923,20,178,0.0005832027832923932,0.0025357740435722194,0.8201797238587984
213314,1.6003316749585406,1.0,1.9986230474203852,16,206,0.0007341030798096883,0.0025345486473639183,0.8007131059020923
105294,1.8076285240464345,1.0,2.0890954777304005,17,194,0.0007394733818726074,0.0025343868600773197,0.8652643647319512
20965,1.9320066334991708,1.0,2.6561397543520178,23,188,0.000690217974315788,0.002528871175279785,0.7273711244381604
66410,2.187396351575456,1.0,2.50234523903279,16,158,0.0009400289023603614,0.0025269787793748117,0.8741350218608163
44449,2.0912106135986734,1.0,2.355609168413812,19,142,0.0009774250800017694,0.002518755183848842,0.8877541164715594
557693,1.4610281923714759,1.0,2.211021001300888,20,234,0.00036143864230988,0.0025153593102269986,0.6607904599763013
205280,1.8308457711442787,1.0,1.9903358003372214,15,171,0.0007290611718416819,0.00251386725286777,0.9198631568615269
237188,2.1940298507462686,2.0,2.295102041059778,14,164,0.0010046399572526186,0.0025082587024668835,0.9559576227630113
18539,1.9253731343283582,1.0,2.174647296479942,14,191,0.0009934308420564068,0.002507036719847919,0.8853685302253861
24957,1.923714759535655,1.0,2.3402494795991116,14,187,0.00126943082390614,0.002505713390908301,0.8220091730448578
57390,2.1608623548922057,1.0,2.492907468744175,25,147,0.0009600999238117717,0.002501699876516675,0.8668005988905664
113464,2.0199004975124377,1.0,2.1891338746433173,17,147,0.0007547194077915421,0.002500197338732551,0.9226896966018485
289092,1.451077943615257,1.0,1.9175832977237792,16,225,0.0003257602580400614,0.0024868397388001268,0.756718301705432
65982,2.053067993366501,1.0,2.428514216659615,18,158,0.0009574839604920719,0.0024865142607527614,0.8453973731381825
66430,1.6865671641791045,1.0,2.0352454894609715,13,205,0.0005844702971378533,0.0024851378791378165,0.8286758949490829
950488,1.9386401326699834,1.0,2.1505252877182675,13,152,0.0005736606554401406,0.0024816818563848414,0.9014686453840494
59196,1.9104477611940298,1.0,2.0761474795215884,14,169,0.0007427260141248425,0.0024805206522049068,0.9201844176262856
54580,1.6865671641791045,1.0,2.576768643123044,22,234,0.0005353213033232961,0.002472603291205604,0.6545254357335842
59227,1.9651741293532339,1.0,2.143395369341393,19,166,0.0009804328439367706,0.002470846727815493,0.9168466951993666
570495,2.111111111111111,2.0,2.195108218774631,24,142,0.0011760370861776791,0.002462261660265608,0.9617300303259225
18605,2.240464344941957,1.0,2.876142117934989,25,161,0.0009836098911169256,0.0024606237505188124,0.7789797803012445
65653,2.0713101160862353,1.0,2.400916652272217,16,149,0.0006955616495955219,0.0024601517812374786,0.8627127838853238
201262,2.066334991708126,1.0,2.5134288091488672,19,173,0.0008937600118079047,0.0024567884006415023,0.8221146996643435
11163,2.086235489220564,1.0,2.1943375623590033,18,132,0.0012120278105688573,0.002452828121672131,0.9507315636807256
132352,1.791044776119403,1.0,2.1777069054751843,21,177,0.0005634584935461025,0.002450885064091009,0.8224415081760096
20731,1.922056384742952,1.0,2.393099757890476,19,174,0.000508265137347149,0.0024492106536490193,0.8031626541179803
29254,2.3598673300165838,2.0,2.2938770577048544,13,137,0.0015330364331271563,0.0024413296756116286,1.0287635226373115
21159,2.2504145936981756,2.0,2.5225968470977853,22,134,0.0008748567891434641,0.0024363822362425914,0.8920988208238783
909293,1.8938640132669984,1.0,2.270733583312501,21,180,0.0007827729186837308,0.0024306412645144753,0.834028125053327
1260,2.361525704809287,2.0,3.173059113834239,35,143,0.0009795599800770296,0.0024301722356078223,0.744240235585569
153650,2.2603648424543947,2.0,2.2935928927708424,13,135,0.0010691038289447458,0.002429071585560342,0.985508367459245
65956,2.442786069651741,2.0,2.7289906405283224,36,128,0.0011961712992303389,0.002428981087953862,0.8951211052771423
55312,1.7844112769485905,1.0,3.0408968809878316,36,224,0.000766087476323696,0.0024286045344426056,0.5868023411387489
905921,1.87893864013267,1.0,3.172268551431944,44,171,0.0006485700975909609,0.0024269810446719904,0.5922993865984847
48095,1.3366500829187395,1.0,1.745242304601372,11,239,0.000510479388522913,0.0024245219372592414,0.765877850093451
113613,1.7943615257048093,1.0,2.1711590737120536,16,221,0.0007279626465640533,0.002411275099906021,0.8264494679066999
154740,2.0348258706467663,1.0,2.408617976849384,17,155,0.0007414561613291029,0.0024105925896901474,0.8448070396111685
103793,2.4079601990049753,2.0,2.576086542741945,18,149,0.0015370412342931576,0.00240984558215747,0.9347321263208526
21154,1.9601990049751243,1.0,2.0128298174862,14,150,0.0008841641755287156,0.002409577377689145,0.9738474904690538
19467,2.127694859038143,2.0,2.0219227569112346,11,132,0.0012335863277908939,0.0024078988689031984,1.0523074280118363
65136,1.5240464344941957,1.0,1.8204665297399838,14,195,0.0005380702813027543,0.0024077986664971704,0.8371689552690214
34749,2.263681592039801,2.0,2.635097534506262,26,153,0.0008967839167177767,0.002407135302225594,0.85904714035283
501538,2.227197346600332,1.0,2.739634153686588,25,151,0.0008387135398278799,0.0024055159526242217,0.8129513256688154
493,1.713101160862355,1.0,2.2568732317363343,25,178,0.0006020580909740872,0.002404663426553203,0.7590561783492803
159537,2.087893864013267,1.0,3.223653671489894,37,177,0.0010260551869363727,0.0023955500667234963,0.6476773251746503
12503,2.4461028192371477,2.0,2.5218771936416,22,112,0.001065451768842994,0.0023931389083497886,0.969949340083281
87022,2.1641791044776117,1.0,2.7890886272950635,25,170,0.0010062139288610774,0.0023905532500525,0.7759421209770864
105319,2.0281923714759538,1.0,2.986015145734429,31,193,0.0006614166595391467,0.002389826091855227,0.679228162017741
61370,1.966832504145937,1.0,2.6757732101415055,27,163,0.0008052721974994225,0.002388660665377293,0.7350492733086262
113640,1.6119402985074627,1.0,2.1919474329177095,21,223,0.0006142064088851945,0.002387777883270767,0.7353885044938179
13348,2.374792703150912,2.0,2.5585342666933224,20,122,0.0014369249602674595,0.0023875213046627517,0.92818120603405
604225,2.1227197346600333,1.0,3.0071552976974067,29,190,0.0008432803577692444,0.0023850994241320905,0.7058872807176262
65955,2.154228855721393,2.0,2.395634751940771,17,162,0.0007481421338536009,0.002385090663095089,0.8992271721323453
159262,1.7993366500829187,1.0,2.1566818283087725,25,173,0.0007747101880454092,0.0023837599537797865,0.8343040143542049
213675,2.0082918739635156,1.0,2.201672265324129,16,154,0.0008123695449183204,0.002382787858918212,0.9121624430525433
726520,2.0137693631669533,1.0,2.5166877957817095,20,166,0.000798689755453813,0.002380785776784061,0.8001633595190788
13217,2.296849087893864,2.0,2.598591279696959,21,133,0.0009746572594541429,0.002379410420335102,0.8838789951499276
502499,1.8988391376451077,1.0,2.0656028346003596,17,167,0.0007575790630008353,0.0023695109177047963,0.919261879979789
65484,1.7728026533996684,1.0,2.061200427706398,15,170,0.0005923023743233877,0.0023641069295706873,0.8600784420503567
610564,1.6550580431177446,1.0,1.8176635053060686,12,181,0.0004478739913664998,0.0023635986698374465,0.9105364842951034
16758,1.8756218905472637,2.0,1.8246840939656428,10,150,0.0007622450012508462,0.002356612582316274,1.0279103202832967
66405,1.9800995024875623,1.0,2.6597426258701047,29,179,0.0008723095182568457,0.0023564497224142847,0.744467543044458
20605,2.086235489220564,1.0,2.1761239274292037,13,159,0.0011244174808736605,0.0023521792595739065,0.9586889220945871
205275,1.8076285240464345,1.0,1.833756128900707,11,161,0.0008972091782912974,0.002345947078829502,0.9857464894555876
256329,2.009950248756219,1.0,2.2178008539332907,18,163,0.0007853890793612222,0.002343633978938813,0.9062766760256266
101126,1.976782752902156,1.0,2.3114377650126663,17,157,0.0008956214169534855,0.0023415978841860043,0.8552141142118016
1776,1.6799336650082919,1.0,1.9779997255660335,16,199,0.0005940635032895301,0.002341007840004424,0.8493050581576674
218083,1.8407960199004976,1.0,2.040516801961855,16,170,0.0007933219756662622,0.0023409213636160758,0.9021180305647899
748692,1.6069651741293531,1.0,1.9622687761952846,18,200,0.0006543497852500146,0.0023315973808923332,0.8189280715990525
65421,1.9104477611940298,1.0,2.2516491760000905,21,194,0.0007231312278463611,0.0023307474612465472,0.8484622280125902
628129,2.3383084577114426,2.0,2.4960948187765544,19,132,0.001263533615165649,0.002328449018044773,0.936782958841266
268649,1.8888888888888888,1.0,1.9873378426315647,16,143,0.0005594865123682196,0.0023267622441396876,0.9504571109140609
47275,2.200663349917081,2.0,2.6594179261454696,28,140,0.0012522979286415726,0.0023242353585339443,0.827495014353213
236689,2.482587064676617,2.0,2.8221368367495017,28,116,0.0010548472883587078,0.002322290632151651,0.8796803314231574
289134,2.2155887230514097,2.0,2.285571393263329,20,138,0.0010486861910857404,0.0023207182813562784,0.9693764263140134
1419,1.8059701492537314,1.0,2.1802287020261852,17,179,0.0008104546694980246,0.0023124610987046907,0.828335974210241
213305,2.2603648424543947,2.0,2.497800929910905,22,129,0.001104555799570459,0.0023123542090583054,0.904938326350834
213447,2.6185737976782755,2.0,3.078376942391251,42,105,0.0013165188494805662,0.0023111365175566955,0.8506317908314026
136901,2.1691542288557213,2.0,2.2315193749604196,16,132,0.0011563331572388895,0.002310918808918808,0.9720482522862578
2355,1.7213930348258706,1.0,1.967056218207797,15,186,0.0007602785371716422,0.0023102040674746575,0.875106805704914
237238,2.0696517412935322,1.0,2.3749224049000643,19,156,0.0008306065275178492,0.002308104659233119,0.8714571147470708
146834,1.9684908789386402,1.0,2.2261827037958177,17,148,0.0009558489020513821,0.0023077151120562468,0.8842410073405695
4853,1.955223880597015,1.0,2.1959524974608797,14,153,0.0008221895043997325,0.0023025145108916158,0.890372163849691
555403,1.769485903814262,1.0,2.1397906550594086,17,201,0.0006032681041456447,0.0023020782126135313,0.8269396028225511
304,2.001658374792703,1.0,2.561029003141903,21,178,0.0008867681730108421,0.002301198147661849,0.7815805898844385
13268,2.157545605306799,2.0,2.3619542346947497,16,148,0.0007194707146222126,0.002293286879605139,0.9134539692069601
144847,2.0248756218905473,1.0,2.596919614728048,27,162,0.0009348956424496286,0.002292311332679672,0.7797190999736022
26076,2.067993366500829,2.0,2.0956451220490404,17,135,0.0008288909540717955,0.0022918698971491585,0.9868004256725387
557688,1.7213930348258706,1.0,2.034199322094045,14,187,0.0005390344413447155,0.0022905534381398823,0.8462221739569276
913583,1.7893864013266998,1.0,2.150341124917917,21,178,0.0006935350284327581,0.0022887831903672926,0.8321368452768401
552377,2.3469387755102042,2.0,2.036823552405953,10,96,0.0013770851058447764,0.0022849492635416396,1.1522486816548894
209364,2.2255389718076284,2.0,2.3440856381530293,19,142,0.0008041749672277145,0.002280052877905102,0.9494232810232885
19500,2.2504145936981756,2.0,2.2435414569915486,18,126,0.0010900352744973316,0.0022777194073539415,1.0030590502772911
150779,1.9734660033167495,1.0,2.3952604722186095,25,166,0.0007284278078750743,0.002270030904220588,0.8239011110460668
32016,1.8988391376451077,1.0,1.919105818676378,10,157,0.0007607297805288316,0.0022625381580587403,0.9894343630363823
6481,1.572139303482587,1.0,1.8863267894810651,18,197,0.0006860143245561866,0.0022607465780204172,0.8334351067367378
155531,1.7595356550580432,1.0,2.223100739690317,26,197,0.0007058701992708076,0.00225677509441594,0.7914745872277822
86742,1.7081260364842454,1.0,1.9068829602908184,13,183,0.0004848287213190997,0.002253902245788213,0.8957639846883386
930471,2.03150912106136,1.0,2.9524707383021433,33,170,0.0008466647191530495,0.0022505451597782597,0.6880685434139704
299431,2.086235489220564,2.0,2.6150209530092674,32,155,0.0008276877797147952,0.0022478315432337345,0.7977861550050916
159548,2.0829187396351574,1.0,2.5825842480043515,25,152,0.0010243119293592373,0.0022445883245653378,0.806521868948129
84052,1.8043117744610282,1.0,2.116392934619843,13,213,0.000871006971867918,0.0022435060538550156,0.8525369838353234
536432,1.6882255389718077,1.0,1.7522250253644933,11,154,0.0005747044212846793,0.002239821272529952,0.9634698054392729
270072,1.7678275290215588,1.0,2.3708763114827285,24,172,0.0005928944353784407,0.0022392514061327817,0.7456399408354495
103792,2.318407960199005,2.0,2.132767987761806,14,116,0.0009423959937002641,0.002238432885534588,1.087036706821981
945964,1.8839137645107795,1.0,1.9247338182643348,9,157,0.0006500196958407317,0.0022312230157081636,0.9787867593774768
154810,2.1028192371475956,1.0,2.533891404653168,20,157,0.0009757320487906256,0.002227665083780486,0.8298741353101
558127,1.6434494195688225,1.0,2.0750198805046933,19,200,0.0006903611072023152,0.002223841987619268,0.7920124114883103
660996,2.0165837479270317,1.0,2.8743256942371356,29,170,0.0006642980935191562,0.002222175826732351,0.7015825437405091
213315,1.943615257048093,1.0,1.9883920680167595,11,162,0.0010020526316073873,0.0022192667820645946,0.9774759784808827
21320,1.9286898839137645,1.0,2.1199258666159566,13,168,0.0008411776526714542,0.002214431478008066,0.9097869017106271
101125,2.189054726368159,2.0,2.0989011423354125,15,133,0.001151910758016769,0.0022135282805666313,1.042947784789234
959943,1.6036484245439468,1.0,2.0034265727203304,16,211,0.0004799955480489932,0.002212327736524531,0.8004488119963097
26304,1.8490878938640132,1.0,2.5746780050627573,24,196,0.0007672576022950332,0.002207098901904551,0.7181794027967836
576430,1.8839137645107795,1.0,2.1002542543373046,17,163,0.0006427630883199889,0.0021981934102095466,0.8969889196658303
237527,2.2587064676616917,2.0,2.2064438235936548,13,126,0.0010971542279379473,0.0021974843917280224,1.0236817301632595
3500,2.127694859038143,1.0,2.8648864933868063,23,160,0.0008154182566014644,0.0021950692733181346,0.7426777420928171
30018,2.1044776119402986,2.0,2.2944225077766247,21,154,0.0008527708994382264,0.0021945408913728297,0.9172105105761431
132696,1.8805970149253732,1.0,2.385487835654189,24,173,0.0006394669396994566,0.0021924037050571736,0.7883457225647184
615863,1.9320066334991708,1.0,2.3968651001701597,16,172,0.0008257676976726688,0.0021870364617080033,0.8060522775517227
217704,1.7827529021558872,1.0,2.016737850880681,11,186,0.0005705697776255394,0.0021799060237500533,0.8839741177249243
66294,2.27363184079602,2.0,2.8581299323561105,32,150,0.0012760817441571381,0.00217820448153452,0.7954935358681858
65652,2.0497512437810945,2.0,2.2733977692851415,19,139,0.0007133478862990927,0.0021744384897840452,0.9016205853935414
97423,1.6102819237147596,1.0,1.9587014058982064,17,204,0.0004971929516965238,0.002169645477326664,0.8221129048749949
929306,1.7761194029850746,1.0,2.194058054217933,21,191,0.000697749903002518,0.0021675781670249306,0.8095097139628905
43253,1.9701492537313432,1.0,2.6621425200316513,21,195,0.0005582813607103441,0.0021638810922403936,0.7400587452847815
213444,2.3499170812603647,2.0,2.695480984487697,24,131,0.0011198596939875816,0.0021605167984995437,0.8717955633255394
66259,2.009950248756219,1.0,2.4528523682595984,22,177,0.0010165762754562034,0.002157673948375499,0.8194305048523196
20671,2.0646766169154227,1.0,2.2209904756890912,14,156,0.0009045462625931551,0.002156695550420804,0.9296155671802964
21166,2.1492537313432836,2.0,1.9421855857216417,9,134,0.0010301659281289142,0.0021541209417853314,1.1066103471472506
21161,2.145936981757877,2.0,2.2553263087369655,20,145,0.000923179157868835,0.0021513597416454302,0.9514931203141254
113308,1.7330016583747927,1.0,2.3407888236119967,24,227,0.0007495902442361641,0.0021495007826311356,0.7403462616666324
251742,1.923714759535655,1.0,2.071880311401666,17,156,0.0009530033116374334,0.0021487798966126712,0.9284829167593491
201260,1.5140961857379769,1.0,2.07832938651244,19,233,0.00045831036067458316,0.0021399652275471445,0.7285124824000511
1042,1.890547263681592,1.0,2.0176567691625773,15,168,0.0006952460022769622,0.0021318122509841903,0.9369967789409817
117251,2.369817578772803,2.0,2.2937403751687717,16,102,0.0009997663655032707,0.002131409800791818,1.0331628081361879
65582,1.791044776119403,1.0,1.9375283197164435,13,180,0.0007601998018991673,0.00213139131215254,0.9243919244815351
557686,1.5804311774461028,1.0,1.6932453300543955,13,177,0.0003772128604519236,0.0021207184729580457,0.9333684940447414
587317,2.4643449419568824,2.0,3.130119929526772,30,137,0.0010669859580756322,0.00211873151700295,0.7872979708319819
503071,1.8076285240464345,1.0,2.085122578446308,14,194,0.0007056821333159761,0.0021184929781143985,0.8669129928387337
34255,2.1625207296849087,2.0,2.2942978449071814,14,150,0.0010227469348107093,0.0021161700000305894,0.9425590966291604
26146,2.0,1.0,2.904791032978729,28,195,0.0006692982967464259,0.0021155111989171853,0.6885153156080709
157964,2.0,1.0,2.5935242738798454,18,193,0.0008158771965426235,0.0021095801236977936,0.7711484749372767
150164,1.8822553897180763,1.0,2.994921110617528,45,183,0.0006416594130161831,0.002107098428700437,0.6284803623846866
1803,2.648424543946932,2.0,2.9751502612154783,38,100,0.0014064523100963315,0.0021065943259288974,0.890178784138821
15149,1.6235489220563848,1.0,1.9323318753419025,12,208,0.000519003894607154,0.0020950743619149795,0.8401975565369969
31243,1.8490878938640132,1.0,2.0488507470411603,14,175,0.0007080247931784766,0.00208565160555897,0.9024956413140097
21184,2.0398009950248754,2.0,2.128167243066211,12,160,0.0010348358771859992,0.0020783900779960127,0.9584732670508186
130511,2.0082918739635156,1.0,2.4525204622919055,17,178,0.0008681878612141127,0.0020749857436993145,0.8188652107859056
901487,1.7114427860696517,1.0,2.009014116267823,14,199,0.000574448924363848,0.002071997367901145,0.8518776714582251
87897,1.7164179104477613,1.0,1.88847752637923,10,206,0.0006153826453888276,0.0020709395113565413,0.9088849603039871
117986,2.0497512437810945,1.0,2.436764929410492,15,166,0.0010611366245933374,0.0020679556375013163,0.8411738068386042
237156,2.12106135986733,1.0,2.252016793091836,14,150,0.0009089425455134963,0.0020644583188634907,0.9418455261605915
205268,1.7645107794361525,1.0,2.9508299225203882,38,231,0.0004783637160474371,0.002060827305246237,0.5979689938344871
26104,1.9203980099502487,1.0,1.9934299650771985,11,159,0.0006982044689735055,0.0020575375000459225,0.9633588387879435
219742,1.6467661691542288,1.0,1.923823408609062,14,198,0.0005941347656782929,0.002054784723666409,0.8559816883234428
12732,1.956882255389718,1.0,2.5356100461629625,25,181,0.0008199075827871762,0.0020545979985294354,0.7717568956559474
608699,1.7661691542288558,1.0,2.009112677070309,14,164,0.0005860712105088973,0.002052857296637961,0.8790748192660257
927113,2.295190713101161,2.0,2.7797705779643174,22,139,0.0007415865540403927,0.0020521421634886387,0.8256733395777482
96788,1.4809286898839138,1.0,2.0894311476140284,19,231,0.0003886793030392407,0.0020504128139774754,0.7087678404223128
65491,2.109452736318408,2.0,2.2404305879838753,16,149,0.0008206616355283372,0.0020497628009620837,0.9415347800928119
1765,2.4643449419568824,2.0,2.3640422054904366,15,114,0.0014074803239254672,0.0020454844388450503,1.042424078551869
65992,1.6948590381426203,1.0,1.916955013144104,16,195,0.0005603603913837847,0.0020435030926659456,0.8841366569141513
29108,1.6965174129353233,1.0,1.923694744563346,13,184,0.0008997891970300829,0.0020412405724850023,0.8819011429534156
